ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-1801.326923076923,683.8557692307693,-105.32692307692308,814.1442307692307,-495.75961538461536,294.13461538461536,360.8496241722023,274.66096449546546,367.22284018962597,8165.380460482319,10514.308873746631,8809.6384745749,1826.5027743245791,735.8256417114044,381.36241091845756,8207.999912725858,10526.04987683487,8813.89313156311,2368.0,1240.0865384615386,7.0,31094.0,9713.134615384615,242.0,50587.22878409556,50587.22878409556,26529457346.175903,26529457346.175903,2.40066435383754,3.371638528011546,-12.993033994661037,115.79412364991566,-0.05551023447296998,-0.05551023447296998
-4343.971428571429,-3955.2,-80.11428571428571,14778.838095238096,2948.733333333333,-11611.819047619048,5210.240922993724,6228.80110161085,4040.750711740756,21572.441203710605,16694.192900924892,23757.148676448534,6786.432692898243,7390.72909606546,4041.5518259580394,26207.22072217793,16975.3981674321,26484.750648340298,41034.0,8726.2,57.0,95015.0,18937.92380952381,399.0,32.46258488714162,32.46258488714162,1998376904.0499618,1998376904.0499618,4.435224518517362,8.700176107379386,176.5938942465731,223.09426771944533,-0.05648221152619807,-0.05648221152619807
-3982.5142857142855,-4162.685714285714,480.3333333333333,15114.247619047619,5807.590476190476,-6965.885714285714,5279.1270757680095,7988.400252364952,3914.8947398798095,18009.77441713667,14724.14490711599,24773.374310893345,6609.917609168816,9010.462064152081,3944.5696017255345,23440.603381637557,15822.123354883277,25716.94291207369,44385.0,8194.047619047618,106.0,98301.0,22083.876190476192,8.0,-4654.209966661628,-4654.209966661628,223047012.05619884,223047012.05619884,5.2843659663578055,7.186859546266896,204.7227148071305,224.16994687253307,-0.055884928633568774,-0.055884928633568774
-3414.790476190476,-3452.1619047619047,571.8190476190476,14722.914285714285,6050.07619047619,-10709.295238095237,4536.575691014923,6200.199373440175,3761.4910559566533,18912.331620024543,14291.889990150252,23415.438793927948,5674.220987857947,7098.286804038066,3804.548975208744,23870.847179093143,15517.178776470688,25692.204580563415,37636.0,6917.761904761905,82.0,98301.0,20072.990476190476,608.0,-6350.16247848565,-6350.16247848565,351124673.6977239,351124673.6977239,5.413009080719573,7.453259558771565,208.3534609017342,231.58394512167345,-0.056066894368031264,-0.056066894368031264
-4060.3333333333335,-3875.1238095238095,381.14285714285717,15095.657142857142,7580.971428571429,-9857.228571428572,5486.41486654361,7395.277986740542,3573.158268161297,20028.2946036836,12409.92367337688,23643.362590420336,6823.31874355804,8355.336570120919,3592.9282128727737,25045.02750875482,14542.371894046786,25606.51423089724,44532.0,8012.504761904762,36.0,97788.0,18769.742857142857,96.0,8075.8477206936805,8075.8477206936805,449724898.9544058,449724898.9544058,5.100944344792526,6.938870606976234,199.61117884479955,206.358547877284,-0.057268790083205075,-0.057268790083205075
-5137.190476190476,-4517.380952380952,-342.64761904761906,15060.914285714285,8913.314285714287,-667.8,5390.313103550013,7135.999707209467,5122.538100281939,21030.499327688416,17048.755148742694,25166.952354977635,7434.2499599264665,8455.497352385044,5134.849147874606,25788.071584321602,19268.975070477067,25177.890755297878,43236.0,10488.952380952382,0.0,95122.0,29139.628571428573,915.0,33.021608445282084,33.021608445282084,208457159.13497773,208457159.13497773,3.312826348071297,4.2810273083037025,144.51650122903592,129.4913416002044,-0.055755815547475614,-0.055755815547475614
-4661.219047619048,-6557.542857142857,739.7809523809524,12175.8,6823.685714285714,-2149.609523809524,6405.465631680182,10473.286968343562,4216.986454739015,20955.385921242076,17072.31069793068,25991.30809570565,7855.1112350039775,12288.830150064849,4289.623934010777,24421.092626583897,18281.439870613507,26088.99541934254,48631.0,11273.32380952381,5.0,98301.0,27142.809523809523,378.0,-6742.735838936507,-6742.735838936507,166229859.95095733,166229859.95095733,3.098416489821024,5.607456592729368,137.6385889532738,185.82006921707745,-0.056442829647463666,-0.056442829647463666
-3962.4095238095238,-4550.619047619048,404.1333333333333,15585.238095238095,7339.676190476191,-7104.476190476191,5652.0748684357295,8173.3068561109785,3896.5285466362643,18982.680926093228,15253.81102353366,25242.50460623958,6904.279174816841,9278.25549233003,3914.847279147377,24409.585924191262,16807.192402007397,26316.77149507153,49251.0,8865.085714285715,165.0,98301.0,24946.30476190476,0.0,-2661.2588201530198,-2661.2588201530198,195514839.87369528,195514839.87369528,5.902137837871677,5.777092626142065,213.85233269977883,183.17970472629204,-0.056764384236128645,-0.056764384236128645
-3698.752380952381,-4794.72380952381,818.0571428571428,14346.32380952381,10363.27619047619,-7069.476190476191,6027.778069700033,8256.48987180778,4027.86884119551,19862.009776665203,16254.809740980176,25105.324242349205,7067.567517827306,9476.082821403328,4098.770614755228,24358.213856638056,19299.174969289183,26175.23774085875,44644.0,8635.133333333333,77.0,98301.0,25771.209523809524,22.0,-4485.548151991567,-4485.548151991567,96767035.85429431,96767035.85429431,4.8480028797382735,4.458511083052998,192.1677832599348,150.2147498382662,-0.05638628862512753,-0.05638628862512753
-3574.714285714286,-3670.4857142857145,1374.6285714285714,15335.32380952381,7798.676190476191,-10435.57142857143,4828.922094681323,7634.926761646921,2684.4069849780653,18918.843913867415,13915.798809532691,22951.096247133584,5982.054121644647,8478.67839038721,3007.871682293455,24345.66046498206,15954.277510018017,25186.084384418464,42733.0,6451.504761904762,80.0,95581.0,22014.161904761906,82.0,-4502.58632412315,-4502.58632412315,44731364.100687765,44731364.100687765,8.727436118871251,6.3156815971911415,272.6631029699287,187.69212754632602,-0.055739215816471725,-0.055739215816471725
