ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-3002.5882352941176,-2372.3529411764707,772.7843137254902,10379.578431372549,13766.127450980392,-413.8333333333333,2147.184878131184,2668.2722431349907,1743.694687587053,21363.296796534196,11471.154382883442,27808.208645881226,3695.8780643666623,3579.707932548819,1910.8520427839944,23683.418583348935,17763.984406382373,27806.537237618402,17094.0,5451.725490196079,80.0,79255.0,26880.00980392157,96.0,35899.0382399243,35899.0382399243,9077173190.944065,9077173190.944065,3.907067709639032,2.5370835014879676,136.66439191911863,68.51623786668807,-0.055413138159777,-0.055413138159777
-3188.1862745098038,-2006.1274509803923,399.8921568627451,13631.735294117647,13788.245098039215,-3694.9607843137255,2515.0494703826043,2535.3016964413496,2168.928634100398,21960.55028167021,11187.247475072636,27398.782585414385,4066.4891310491876,3245.176866082473,2204.7917668782507,25810.750898247275,17710.044110118783,27606.26421985544,16717.0,5164.441176470588,97.0,78070.0,27114.58823529412,1139.0,4570.811031689503,4570.811031689503,469428365.02514386,469428365.02514386,4.351093107087104,2.9702887764798604,140.24197558828783,80.00741501927294,-0.0558503137158326,-0.0558503137158326
-2774.598039215686,-1798.8333333333333,1017.8235294117648,14438.078431372549,9212.921568627451,-1903.9607843137255,2105.5200856045612,2859.098219511292,1674.546065549182,16940.84237508533,12277.71444165955,24150.704261045536,3476.567928118697,3377.139886609006,1966.6541009900996,22095.64736038548,15325.971845204467,24202.60569750744,17548.0,4695.450980392156,48.0,98301.0,27119.039215686276,66.0,3164.2814683598735,3164.2814683598735,135667802.60078317,135667802.60078317,6.13373027135728,3.8577283512676885,176.40921117669367,137.36813627319725,-0.055655251700728395,-0.055655251700728395
-2995.1960784313724,-2285.8529411764707,750.5490196078431,10332.019607843138,12045.313725490196,-4183.431372549019,2668.3460082331576,3209.089366617384,2199.363604462497,21464.59214336941,13003.834534554504,26491.243309104786,3970.886723711597,3950.33261816238,2327.621145306605,23752.490377584723,17725.902982613316,26861.003975805434,20506.0,5405.676470588235,267.0,75209.0,20927.392156862745,249.0,3362.2695746837485,3362.2695746837485,96838777.97973958,96838777.97973958,4.540393603331042,3.0065942244899557,162.7580466161802,106.3709409078506,-0.05613992833291106,-0.05613992833291106
-2788.9117647058824,-2377.6470588235293,868.6666666666666,10678.245098039215,13529.362745098038,-1367.8823529411766,2539.1561482952184,2960.623681321291,2177.064038035643,20110.546421050254,14830.394775526382,26471.69215109652,3760.094401975129,3795.1238787293837,2341.6835237687856,22748.991492190697,20104.289543503386,26516.962372243554,17197.0,5581.382352941177,89.0,78437.0,25160.980392156864,181.0,1811.7521603729924,1811.7521603729924,18191977.18409135,18191977.18409135,3.7408073894044365,2.7134614577580853,116.07622350001887,83.92359077902819,-0.055691074460772934,-0.055691074460772934
-2911.725490196078,-1720.4019607843138,740.5588235294117,9048.666666666666,10369.470588235294,-2715.6372549019607,2610.885203007353,3152.728749009771,2086.3992261287767,19920.961835871047,15309.866301401928,25086.37727411231,3901.5173368077917,3589.8759454780006,2215.318361133783,21789.09004749944,18512.588020470997,25226.15475523953,17734.0,4960.411764705882,138.0,78761.0,25930.42156862745,1143.0,3659.2304350188056,3659.2304350188056,40664466.02287158,40664466.02287158,4.44500102682962,3.166181260247753,152.2020403999584,97.40583466122531,-0.05608410285739737,-0.05608410285739737
-2812.8039215686276,-2283.9901960784314,886.5,8611.519607843138,14145.892156862745,-402.30392156862746,2555.006539815587,3250.6738615125064,1831.6486687103056,20587.986251620412,11919.792858126499,26966.571922008792,3786.383503980505,3971.440582952434,2035.9261297705161,22208.504515030218,18466.876552834998,26964.80951547558,19277.0,5327.137254901961,46.0,83911.0,26633.754901960783,224.0,3981.4665545165144,3981.4665545165144,38593433.32088082,38593433.32088082,4.32604409362603,3.330859041446408,148.70433866626564,110.09760172567916,-0.05610965097154535,-0.05610965097154535
-2980.1960784313724,-1429.7745098039215,670.7647058823529,10106.764705882353,13571.93137254902,-1855.6568627450981,2389.31891688607,2136.9392022595234,2157.5630011288554,21967.090116667845,11842.999739545896,25779.88942681491,3805.187354641236,2555.2973101260163,2264.5984797552533,24066.733927585115,18182.882291363178,25824.581336507323,14899.0,4917.71568627451,32.0,70608.0,27516.843137254902,313.0,3876.008874866499,3876.008874866499,30269613.278789558,30269613.278789558,4.366419430007406,2.1994941177524945,131.69400805365166,43.98448150264181,-0.05614683962522259,-0.05614683962522259
-3061.950980392157,-1980.9901960784314,836.9803921568628,7984.313725490196,12723.264705882353,114.03921568627452,2402.6257201027306,3083.47156258296,1899.1988334438086,22702.285716308426,13346.031581277615,26757.101338299926,3882.8426455116514,3663.3821603732767,2077.8622121182675,23971.612209477455,18532.846348429855,26758.71588444247,18739.0,4941.607843137255,119.0,68585.0,25383.970588235294,145.0,2375.138481075863,2375.138481075863,10869186.252774693,10869186.252774693,4.348429124743289,1.8919080208715957,149.3234894642937,60.78062080119214,-0.05642588491669521,-0.05642588491669521
-3682.7843137254904,-2505.3039215686276,516.343137254902,9924.519607843138,11303.127450980392,725.1078431372549,2435.2145466550937,3082.818872844477,1968.881692360201,23260.405982074535,12815.63682064005,25364.641812621074,4418.706999679839,3966.118823183169,2037.2870152123733,25181.974054555645,17098.00531738522,25384.284100291537,18498.0,6180.254901960784,55.0,71113.0,26278.08823529412,561.0,5053.56073080416,5053.56073080416,56438819.88855537,56438819.88855537,2.8907529365028934,2.4706659428060336,96.92079677425093,65.37955946294058,-0.05687155900927,-0.05687155900927
