ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-3227.3958333333335,-1972.3854166666667,974.8854166666666,11507.770833333334,-791.03125,-15473.854166666666,4153.795152971199,3167.9185724848567,3251.7965535212347,19336.75396732715,13028.129465160853,20232.47090533205,5261.577480502719,3737.8151135277767,3391.9249128751853,22475.21512781728,13044.75158309208,25433.488406446202,31094.0,5316.5,42.0,71155.0,18094.489583333332,716.0,42098.68578506029,42098.68578506029,10826183182.60574,10826183182.60574,5.162768363611573,7.4301989670731565,181.5443135671378,155.4274357658922,-0.05535625297397962,-0.05535625297397962
-3931.78125,-2948.3020833333335,1162.65625,10920.354166666666,822.03125,-13228.71875,4793.019410574046,4035.8387686906253,3299.8385383686546,20263.765841292738,14542.312809452684,24434.56496305482,6194.881542282844,4994.194311689991,3494.530349644045,22883.658743741133,14568.742487843052,27655.7239213618,33112.0,6751.052083333333,57.0,74119.0,20850.666666666668,599.0,5392.865019562179,5392.865019562179,542771241.9648349,542771241.9648349,4.778384703532057,4.724372843789304,170.05135955186043,111.85375289604482,-0.055795512806826014,-0.055795512806826014
-3678.721649484536,-2422.9484536082473,1203.7628865979382,10520.37113402062,2359.3917525773195,-9774.670103092783,4416.882268946325,3789.210679673804,2841.341599655574,20284.68457904957,13746.197727481813,23561.80097996626,5736.62831214927,4491.5050057296885,3082.6379200924252,22719.595071805397,13955.602978178194,25398.49568907657,30138.0,6112.072164948454,148.0,68414.0,21617.154639175256,181.0,1528.6180170069845,1528.6180170069845,375520329.73830837,375520329.73830837,5.216480144142589,4.148241735664938,180.56533610198028,94.42020737823046,-0.05664416742604422,-0.05664416742604422
-3823.0208333333335,-2346.1979166666665,1118.90625,10471.0625,508.7604166666667,-11598.583333333334,4325.254693297011,3746.446552588447,2563.0189003785185,20793.25655980656,13923.11980383683,23230.812422416126,5762.654649045583,4414.578562605571,2789.6372019941946,23186.135219943404,13937.82837169227,25839.526683939086,28343.0,6002.208333333333,164.0,63915.0,20248.552083333332,113.0,5471.9694287574475,5471.9694287574475,178540149.69750863,178540149.69750863,4.597756235577531,3.430271837538034,166.866367745203,61.33108298185311,-0.05687850184061254,-0.05687850184061254
-3559.814432989691,-2506.103092783505,1112.0103092783504,8555.123711340206,1760.5876288659795,-11627.185567010309,4600.507384839824,4433.286710727629,2625.436067267398,20444.07011334052,13077.679714657044,23555.490551271225,5816.000090401168,5092.793926655725,2846.31102364077,22091.532898468675,13207.39512194651,26145.566418620874,30310.0,6208.711340206186,30.0,64491.0,20662.484536082473,601.0,3275.127561122399,3275.127561122399,67573885.84178197,67573885.84178197,4.446841453192217,4.34098697635452,166.16592358193245,114.75437363724616,-0.05638933500337887,-0.05638933500337887
-3558.4791666666665,-2709.0729166666665,1282.9791666666667,10685.166666666666,776.65625,-11740.666666666666,4349.119725073681,3945.321493395821,2691.8625957449035,21073.99975251864,14542.361889055219,24704.23625184632,5624.44855259903,4788.711597122619,2977.1080241570007,23579.231687634918,14567.672237769606,27240.22567668386,29556.0,6056.489583333333,161.0,73765.0,21402.385416666668,64.0,-476.0013539310802,-476.0013539310802,28720779.4942851,28720779.4942851,4.76431235950891,3.525060485935328,169.9175522777276,82.73270495356354,-0.05707162266377522,-0.05707162266377522
-3643.6458333333335,-2415.0416666666665,1370.90625,8994.416666666666,2707.2395833333335,-10720.395833333334,4191.558349794864,3604.9183693441237,2355.792323803229,20300.254222031184,14549.711936609348,24794.694742413394,5547.830822342488,4330.266889388382,2720.9386228989683,22083.98865788666,14811.041448232127,26899.488329241507,25011.0,5848.510416666667,177.0,75711.0,23091.71875,661.0,5067.034076532113,5067.034076532113,86153069.61039281,86153069.61039281,4.540073149062457,3.6384616466432504,161.7989344264241,94.35574623783361,-0.05689219251543285,-0.05689219251543285
-3500.134020618557,-2466.0103092783506,1315.0,8569.185567010309,2210.082474226804,-10979.216494845361,4253.620735301787,3862.286887654729,2778.4273549996424,19929.495011118557,13807.157852559472,23474.04124688047,5502.844910898549,4580.072174508971,3069.8103991285748,21612.087111843153,13990.430520335316,25803.298159283964,30675.0,5841.515463917526,4.0,58210.0,20592.690721649484,30.0,3103.9546091519055,3103.9546091519055,75564174.284581,75564174.284581,5.031721181647759,2.4065708964223536,176.52608540639847,51.259996341689195,-0.05555040889071889,-0.05555040889071889
-3855.8645833333335,-2662.15625,1243.625,10033.302083333334,1078.6041666666667,-11874.4375,4579.081060572359,4209.327916179801,2539.9605283378564,20919.14383743,14299.629230807297,23940.96182358534,5984.632651111511,4978.164013762169,2824.209022747195,23129.025617851912,14348.559558221632,26599.51897904672,29680.0,6337.8125,70.0,67645.0,20493.46875,381.0,-30.008982838339126,-30.008982838339126,18138637.08197779,18138637.08197779,4.278985500657522,4.053562839260513,160.79963670533365,103.49884516408173,-0.056647966942559656,-0.056647966942559656
-3591.144329896907,-2552.216494845361,1174.6288659793815,9992.938144329897,2269.360824742268,-8194.62886597938,4095.733958165714,4113.861188952511,2463.6066327959597,21404.13308456519,13876.348208379952,23486.847509119594,5445.895012257956,4842.393217425135,2724.2890058928892,23588.282013763204,14074.876552167798,24778.174998529088,30249.0,6020.81443298969,30.0,73922.0,19313.443298969072,256.0,2781.2152158077065,2781.2152158077065,18558716.83523576,18558716.83523576,4.7394579494456295,4.4399918628858215,168.28509929970386,128.66417637814007,-0.0569989300972031,-0.0569989300972031
