ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
2896.689655172414,369.5057471264368,791.6321839080459,7680.310344827586,-251.70114942528735,1695.1379310344828,1832.5057935070706,1871.2256434591782,1755.4063676032683,19505.308948917213,26212.452879356184,22189.296493260295,3421.718570690976,1904.2210251553463,1925.5890276609587,20840.75222929246,26214.716822654293,22240.967691932005,11556.0,4066.632183908046,89.0,98304.0,53224.3908045977,3522.0,25258.004607412076,25258.004607412076,3940819826.8993325,3940819826.8993325,2.3976626729669617,2.155517877907825,55.043804714391186,3.3802351916224147,-0.055203430093810464,-0.055203430093810464
3879.655172413793,-1381.3333333333333,836.1149425287356,4286.0114942528735,-732.551724137931,8045.149425287356,3080.2305729122772,3403.747440479332,1080.118154777477,20492.98345006488,24812.699128264845,24374.342427169417,4964.6104499285975,3677.1349604333777,1358.8613894956575,20967.496344986244,24823.791718578297,25722.824539673915,9152.0,3339.1494252873563,17.0,98304.0,54283.48275862069,112.0,3903.169647963164,3903.169647963164,258156172.8288536,258156172.8288536,3.2028937492284992,1.5926580629692686,64.7971085028283,-20.872929400953986,-0.05613628750879243,-0.05613628750879243
3073.9310344827586,191.68965517241378,530.080459770115,6159.367816091954,-1891.2298850574712,1039.551724137931,2116.859582920382,1740.5376727017126,1443.8395444535136,23396.215489762257,23875.987941914736,23614.45015785246,3707.3394183994524,1749.5053586657002,1538.0934720411606,24108.441879838756,23960.590700651308,23621.013700545944,9814.0,3895.080459770115,19.0,98304.0,57424.24137931035,6336.0,1733.6463124129666,1733.6463124129666,78572012.75689551,78572012.75689551,1.9917564467406086,1.8620625534096615,28.9132918807002,8.30191987849217,-0.05600858920077551,-0.05600858920077551
3492.340909090909,-103.3409090909091,368.3068181818182,8066.511363636364,3470.2613636363635,12542.488636363636,2400.2898906409646,2329.507695419393,1415.3607528770167,15590.156864498113,21093.121518745622,18457.05126400437,4244.2581882093145,2331.3825687385975,1463.915666814675,17546.457805896065,21401.090018172185,22335.785252644975,7683.0,3934.9204545454545,60.0,98304.0,45952.51136363636,351.0,2860.525356563486,2860.525356563486,35645391.20153377,35645391.20153377,1.8005802125014998,1.7414273515750593,-8.756145181415924,-3.6093484500131905,-0.05609406733157048,-0.05609406733157048
3057.942528735632,-1621.7471264367816,875.919540229885,12661.816091954022,-2432.5632183908046,7769.390804597701,2025.4297759269118,2596.2218254613417,721.3953696516493,21509.369473252398,20475.086003684835,22898.45039566259,3581.6799452051905,3015.4193509475535,1143.1160830424637,25186.41150923735,20576.2510489614,24315.60980985851,7572.0,2579.655172413793,37.0,98304.0,55380.252873563215,873.0,3701.449146926817,3701.449146926817,26411457.37157694,26411457.37157694,2.248527081706714,2.5808896141493634,59.2775676798755,-9.453452571686794,-0.05639844684805685,-0.05639844684805685
4153.126436781609,-742.6896551724138,251.5632183908046,2738.0919540229884,-9426.19540229885,-2533.5172413793102,4022.385161055917,3281.949953293056,2264.3789435341937,21011.84104256581,21864.67650840896,20778.507742750764,5771.572058199439,3370.16998445745,2276.796297280533,21142.806780362065,23944.905372038163,20958.940962650333,10080.0,3989.287356321839,112.0,98304.0,46001.80459770115,465.0,1742.0676380254263,1742.0676380254263,29350961.4168596,29350961.4168596,1.8101827784963962,1.4326768483662555,10.78213461140128,24.026254076777292,-0.0571805572548674,-0.0571805572548674
4279.494252873563,72.10344827586206,-154.33333333333334,21679.02298850575,9951.632183908046,15569.149425287356,2367.542386863058,2439.898648480948,2344.2825007168626,18618.24284865331,23676.338305313566,21099.498498062447,4888.0,2441.8457617421154,2349.277279427055,28416.686811534302,25558.679580233747,26050.830195256138,12646.0,4422.758620689655,19.0,98304.0,70313.3448275862,5251.0,93.53260733161869,93.53260733161869,11155944.04779723,11155944.04779723,2.5615257648052525,2.8020536032170895,25.98571425643988,-80.13158426003876,-0.05683091419568271,-0.05683091419568271
2750.181818181818,41.67045454545455,660.6818181818181,8989.125,1793.9886363636363,9313.386363636364,1683.2155035652818,1782.3154068903852,1318.9613513557592,19486.31735211314,24582.721224028035,20342.884068172665,3157.303729594144,1783.0148975821824,1457.817570267905,21636.39549961844,24675.923142674557,22549.80494221221,11168.0,3629.5795454545455,33.0,98304.0,53711.27272727273,643.0,999.4322820124034,999.4322820124034,4559294.667700407,4559294.667700407,2.6471974911817977,1.3715662999869573,48.438795847768496,2.6251664065762177,-0.056144593713943716,-0.056144593713943716
3625.1609195402298,-674.2068965517242,-167.6551724137931,9603.137931034482,-2141.919540229885,-4510.218390804598,2545.4391476363903,2926.6599989422903,1718.9538182601152,23119.975893021063,22847.864265014166,18649.610223966058,4376.575503510825,3002.4882363125757,1722.046123242555,24963.568582622764,22914.012600083417,19220.208873420994,7423.0,2934.1724137931033,272.0,94724.0,49795.85057471264,1819.0,2446.2444063351177,2446.2444063351177,11126822.928334046,11126822.928334046,2.2093616923151984,2.528829513831221,37.44585602829467,-25.195284305321938,-0.056001798166011495,-0.056001798166011495
2660.3793103448274,-242.94252873563218,694.4827586206897,-99.95402298850574,-9240.172413793103,123.27586206896552,2171.232922241846,2507.8270354596534,1459.3857890186569,20193.728239488304,21346.09980028587,19965.20958755672,3424.719800603208,2524.1195710970987,1627.0832658542674,20195.02855974053,23131.313110551913,19967.815577349327,8613.0,3246.5862068965516,121.0,98304.0,49250.252873563215,745.0,5105.5344334372385,5105.5344334372385,45311619.09762148,45311619.09762148,2.395543782868983,1.6646644347101687,41.20362087830821,17.60425309197459,-0.05704777509029073,-0.05704777509029073
1672.3218390804598,1009.4367816091954,488.32183908045977,13538.735632183909,-10309.425287356322,-4765.0344827586205,1529.6893322379885,1740.2393506477524,1552.966650050704,17551.781770693717,26245.103145035922,18672.81868355626,2259.6321641456116,2025.217067974145,1623.333819537797,22231.583710475108,28081.050321745694,19220.76260402952,6833.0,3176.7471264367814,252.0,98304.0,42564.4367816092,1960.0,2313.335924593982,2313.335924593982,8308007.8435597485,8308007.8435597485,2.191863951749362,2.9595101863643807,18.355999351068235,25.545515554364922,-0.05662171072996718,-0.05662171072996718
