ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-2896.3645833333335,-872.4895833333334,669.09375,4840.21875,2388.3333333333335,-3402.96875,2489.794594467352,2589.0028757046334,2636.898482128517,18152.881244001226,15571.540066432382,22294.884024757757,3817.719513171443,2736.7944924217454,2719.1013010582496,18729.979223104245,15777.677308463371,22535.503301041448,24521.0,3900.15625,63.0,69113.0,17667.416666666668,422.0,25127.175229621127,25127.175229621127,4772839655.138676,4772839655.138676,6.20483892316101,4.43025238047425,199.90197673291496,129.01640662691037,-0.05534804231863124,-0.05534804231863124
-2950.185567010309,-156.79381443298968,473.11340206185565,6885.257731958763,808.340206185567,-4272.711340206186,2046.213154237645,951.7161618708101,2875.683449274401,20534.069320348066,18402.32743160112,20621.283936480755,3574.9469608926893,962.1735649414636,2913.272022363971,21561.348974687262,18426.000836167164,21020.46287389956,20004.0,3199.783505154639,9.0,70983.0,15290.061855670103,175.0,3759.9617747589,3759.9617747589,253950043.70216808,253950043.70216808,7.995203334245834,5.365558662718434,217.9996624254062,157.01473251261305,-0.055808180296421026,-0.055808180296421026
-2937.1145833333335,-569.6770833333334,266.3333333333333,6082.916666666667,-2058.6041666666665,-8037.375,2322.160994044859,2320.5363561812837,2559.8389256419023,20880.97280428765,11644.603073849274,17602.342226769902,3745.157658285785,2393.0324490243197,2572.559272073888,21698.848695456938,11794.198202930116,19318.619620502566,21596.0,4223.041666666667,74.0,47907.0,12669.479166666666,119.0,3222.3649468660174,3222.3649468660174,126423567.86954632,126423567.86954632,6.018066711472156,3.1623630973612267,196.9536074053493,115.23139556452026,-0.05621641129637092,-0.05621641129637092
-2832.6288659793813,-523.4845360824743,377.58762886597935,7666.690721649485,3694.0515463917527,-1698.278350515464,2118.3776376439623,1657.8062240451432,3186.3589401231798,19722.71048521456,16206.001028374527,20599.98207480924,3519.124863389151,1735.7954948668348,3208.2623391975603,21085.92457067036,16664.86088818867,20655.214430878394,21851.0,3631.185567010309,8.0,55309.0,15508.175257731958,1109.0,219.68529503687606,219.68529503687606,22286270.455600075,22286270.455600075,7.0921900616709825,3.060329025496308,212.31758195420082,110.83849839255063,-0.05619811026492813,-0.05619811026492813
-2694.71875,-666.1770833333334,347.9270833333333,10713.9375,-687.8958333333334,-6866.395833333333,2201.6764505396613,2159.5003903634206,2676.56732568502,16873.293989842874,12989.580994097956,18915.684995100524,3483.969741006658,2264.459213863213,2697.671772025524,19922.229922982184,13004.080471785257,20096.341716736242,22403.0,3862.8020833333335,7.0,56554.0,12472.854166666666,354.0,2561.0779735207757,2561.0779735207757,27953584.103005268,27953584.103005268,6.712164199413617,6.202201140469584,209.99417858950278,177.63647669983513,-0.05608402826389701,-0.05608402826389701
-3009.9896907216494,-663.3814432989691,924.680412371134,10350.938144329897,2220.6907216494847,-2710.4123711340208,1969.3803439946096,1384.6184495034524,2240.2610494961887,22512.541017555755,16999.93430934437,21335.44631007346,3579.01470775834,1530.364460330708,2422.303947148486,24681.687575137585,17173.268264261427,21484.189873860323,16987.0,3301.2474226804125,12.0,54091.0,16817.58762886598,203.0,3014.6259685687005,3014.6259685687005,33200618.958941855,33200618.958941855,7.104677466251424,3.082128124048884,203.78536190728857,94.73065898801093,-0.05613041408902948,-0.05613041408902948
-2900.9791666666665,-1234.8333333333333,466.6145833333333,5212.604166666667,3714.1354166666665,-1258.2708333333333,2293.1118693021426,2661.1648640658145,2183.611781224985,18973.262093802914,12202.024435439034,20655.89793573144,3672.4430191858205,2932.8012242280133,2231.395674516288,19610.463549467666,12828.09117596028,20687.788847933138,18074.0,4579.885416666667,41.0,67887.0,12614.28125,36.0,-363.39979530424324,-363.39979530424324,10952567.346336056,10952567.346336056,3.645661931506011,6.422896849894372,128.48702663674106,188.23578491234974,-0.05712593481754498,-0.05712593481754498
-2991.319587628866,-49.134020618556704,478.58762886597935,6320.762886597938,4457.2474226804125,-3531.443298969072,1891.5104009455504,1023.8441422595789,2551.4523458353847,19362.33564814053,16942.071732435732,21229.182366748595,3517.9235030335544,1024.276239318764,2594.9218906465567,20284.474489100503,17562.268662892868,21485.31406937757,15444.0,3136.5257731958764,25.0,65081.0,18659.350515463917,610.0,1860.8907406469,1860.8907406469,15969371.967353685,15969371.967353685,5.89484832471705,4.244471805457541,172.29330963418235,120.42799105036822,-0.05702642039850334,-0.05702642039850334
-2275.134020618557,-334.0103092783505,808.1340206185567,7477.567010309278,2031.8247422680413,-4884.103092783505,1760.9410026220237,1696.151112629484,2203.288385014879,15251.479084858829,12287.925056249886,16790.0068491395,2872.545015483549,1732.165931553034,2345.7506239348468,16913.32675061875,12475.227195418911,17455.124609524293,16314.0,2847.896907216495,23.0,59762.0,12033.082474226803,450.0,3069.899730265641,3069.899730265641,19753449.84630673,19753449.84630673,8.000714631635661,7.0567788230500925,222.75551548217496,207.37127680185793,-0.05676768492804348,-0.05676768492804348
-3205.3854166666665,-400.8541666666667,451.3020833333333,12662.5625,459.2291666666667,-3974.71875,1869.514881287734,1115.1733820745062,2870.905565965066,21435.73503936111,17241.346789738287,21712.521131493904,3710.2589883209857,1184.583770078475,2905.934059887916,24833.725764237097,17250.339869236395,22048.917460907614,19632.0,3329.125,2.0,60327.0,17236.427083333332,130.0,2777.2400484928553,2777.2400484928553,14955803.227700952,14955803.227700952,6.430882092855873,4.025980360068678,185.2046407777971,120.49184480236728,-0.057342857752719543,-0.057342857752719543
-3030.938144329897,-1005.979381443299,647.4123711340206,3622.639175257732,2747.8350515463917,-2994.6701030927834,2488.3637762996,2312.4298126487874,2483.128456162065,18457.510885808286,14584.807365879575,21759.69738249964,3913.5119922394592,2523.5874930446826,2564.85051713696,18750.3469356219,14866.188544312612,21960.596947222326,18660.0,4328.144329896907,28.0,80546.0,17916.79381443299,320.0,1114.1062671286047,1114.1062671286047,2935354.4790592054,2935354.4790592054,4.656795944780892,6.24036151677734,161.80636558545237,187.65333559915953,-0.05644286877655759,-0.05644286877655759
-2681.7395833333335,-330.71875,593.7395833333334,6372.864583333333,4129.197916666667,-972.6041666666666,2211.5213069639526,1536.2361504398382,2857.1869075325994,20056.885720642153,15747.264566790824,19314.583839855,3456.37958919204,1569.3700335113238,2917.742593812895,20951.484783552136,16316.566105942247,19326.825007076735,16455.0,3424.3229166666665,32.0,71181.0,16898.25,100.0,2246.9383809727465,2246.9383809727465,6398670.81337364,6398670.81337364,5.5654028650600065,4.83563210760808,176.63907402537419,135.29565961731865,-0.057068136364343984,-0.057068136364343984
-3151.360824742268,-1241.2886597938145,487.41237113402065,6029.958762886598,3343.9896907216494,-3036.855670103093,2656.834751231707,2724.828853309816,3022.76787264829,20551.74779795718,14339.277100536401,19975.07239998202,4117.826153057475,2999.0326292556747,3060.27070260065,21346.955994398922,14745.346823257307,20179.341933677835,24421.0,4675.19587628866,32.0,49903.0,13809.876288659794,149.0,1607.6025026973239,1607.6025026973239,13193234.443086175,13193234.443086175,5.0426572473624045,3.810044980369137,174.56925427833352,122.38388043426335,-0.057235276488190594,-0.057235276488190594
-2804.0520833333335,-128.89583333333334,577.78125,6559.65625,1296.3645833333333,-4268.052083333333,2098.6269254170575,1071.674881250022,2828.986556352819,19611.5424371483,18668.961357777625,21587.060621937842,3483.9069558590877,1077.279888577399,2884.9977993203624,20587.114250838637,18727.818202198123,21962.425624281197,17742.0,3151.3333333333335,8.0,58664.0,16868.114583333332,249.0,8230.248303428061,8230.248303428061,175834187.996002,175834187.996002,5.845359168181905,3.081797942242955,180.86931586220655,87.21545704680003,-0.05713236202074896,-0.05713236202074896
-2895.618556701031,-1164.2371134020618,410.25773195876286,5930.948453608247,4674.8247422680415,-950.8762886597938,2578.213554441925,3034.250517622579,2551.608733124839,20021.199236296234,16680.070310823845,18421.628779102783,3874.5038272295583,3255.9937229225948,2583.374894466698,20818.38966805872,17353.980297469177,18437.830012702678,22465.0,4515.556701030928,1.0,53581.0,18085.432989690722,34.0,618.5600622232699,618.5600622232699,35966129.78871085,35966129.78871085,5.207575452521498,2.1053764442121796,179.27242674895155,51.73905187334324,-0.055926134107749235,-0.055926134107749235
-3040.0520833333335,-229.875,-30.145833333333332,8187.083333333333,3520.8020833333335,-5629.1875,1548.2745215952098,1047.957774546796,2510.4209574210904,21266.017452863238,16161.594387812334,19657.667939540752,3403.4861585218764,1069.2294148903063,2510.6177194733036,22689.348877832523,16570.14541307398,20417.713949330046,14995.0,3579.5729166666665,3.0,56175.0,15865.677083333334,406.0,2717.400783271242,2717.400783271242,8774805.453591125,8774805.453591125,4.653422904631353,4.948366210144461,134.58281436097937,134.28105583676722,-0.05721478763176526,-0.05721478763176526
-2780.3298969072166,-949.6494845360825,561.2164948453608,6311.721649484536,3883.494845360825,-450.88659793814435,2165.948370348797,2551.9859640953723,2478.150813618516,19234.704513432065,13808.46807964148,20344.726013315765,3524.092188433401,2730.480392762001,2538.267653422777,20199.960429429448,14375.413389304742,20348.4266592077,23149.0,3910.721649484536,62.0,64361.0,15018.288659793814,47.0,1697.6209178481665,1697.6209178481665,3856894.36184808,3856894.36184808,5.765731244205291,5.165661882908765,192.50513337893022,159.46204968719917,-0.05710614873228529,-0.05710614873228529
-2567.701030927835,-179.5463917525773,797.4948453608248,17645.22680412371,-2436.340206185567,-8703.927835051547,1342.5977220086158,1013.977010191273,1570.4294150624612,15672.206836144398,12469.855806210997,14002.46332267765,2886.9077328054595,1027.731392160904,1760.4219181482908,23478.13633715375,12689.268372319275,16424.561071195883,9157.0,2411.896907216495,2.0,61267.0,11991.824742268042,7.0,1652.643742757527,1652.643742757527,12036758.26664832,12036758.26664832,2.3276706859481235,7.1196530082492595,56.40050539893724,181.5114636465371,-0.05549241707371245,-0.05549241707371245
