ax_mean,ay_mean,az_mean,gx_mean,gy_mean,gz_mean,ax_var,ay_var,az_var,gx_var,gy_var,gz_var,ax_rms,ay_rms,az_rms,gx_rms,gy_rms,gz_rms,a_max,a_mean,a_min,g_max,g_mean,g_min,a_fft,g_fft,a_psd,g_psd,a_kurt,g_kurt,a_skewn,g_skewn,a_entropy,g_entropy
-3648.4204545454545,-2853.5113636363635,364.9431818181818,11722.46590909091,10533.375,-4255.125,4020.060445241982,4612.980618647238,2667.2895775846355,20411.90321246777,13558.336420808508,26836.5432779484,5417.608543402287,5423.10232938675,2692.3069843031035,23420.293382070875,17101.21536982094,27142.26942992826,25002.0,6753.306818181818,51.0,95518.0,24788.397727272728,261.0,44762.646213342334,44762.646213342334,13163831281.185719,13163831281.185719,3.2612673315688574,4.941801902697926,113.63342637047019,125.72651882523346,-0.055545124872867786,-0.055545124872867786
-3024.7727272727275,-3549.2954545454545,162.0681818181818,11542.386363636364,9564.681818181818,-1516.8068181818182,3686.7708967434073,5003.220343573001,2667.5822631418505,18115.16274143331,12863.544755250672,25965.22097455464,4758.4708582790445,6126.777450815247,2672.465808948732,21384.699176896636,15955.038713949783,25996.754835284904,30956.0,7507.454545454545,15.0,98301.0,25888.215909090908,44.0,9246.631734590272,9246.631734590272,605801840.5993469,605801840.5993469,4.527771949935426,5.213172070220251,139.7360228890205,141.28182707946544,-0.055968736781753965,-0.055968736781753965
-3719.965909090909,-2042.1363636363637,959.6931818181819,6410.568181818182,13069.0,3130.2045454545455,3720.7241622348506,4333.774699552679,2891.722974446127,18329.97272451759,13240.894119338976,23463.333204571332,5250.73801414447,4787.672266067585,3049.7502226337397,19319.149943655764,18422.990579337646,23698.171159299498,21088.0,5873.840909090909,1.0,93748.0,27342.863636363636,729.0,4743.841817905067,4743.841817905067,260898298.86494452,260898298.86494452,3.095854865235118,4.628587618647669,109.14708818228648,112.10099132994104,-0.05673953777421059,-0.05673953777421059
-3329.7954545454545,-2968.3295454545455,617.9886363636364,12250.46590909091,8772.738636363636,-1140.9431818181818,3468.3662989389495,4419.215353642572,2928.4577720445836,18686.698162963836,12728.405123065651,26927.998702291818,4813.514046647493,5328.73693353483,2994.7275278243746,22200.19228801859,15569.407352459444,26936.665840069098,27175.0,7041.318181818182,76.0,98301.0,26556.329545454544,295.0,2612.730057694945,2612.730057694945,131920487.73278518,131920487.73278518,4.115025140133508,4.0467690001749235,128.93338479954656,117.2778039584573,-0.05661637088068718,-0.05661637088068718
-4059.9545454545455,-2097.375,91.77272727272727,12930.03409090909,10185.238636363636,-5438.534090909091,3598.5262062981483,3968.3055742349607,2447.358981626975,20183.929019900574,9507.62688815774,25428.364376288388,5430.521733264176,4498.023769339759,2448.7289560096274,23916.16879829703,13863.485324847887,25951.324785985922,23909.0,6738.920454545455,217.0,56726.0,20070.965909090908,95.0,4645.790533381632,4645.790533381632,59694169.28414178,59694169.28414178,3.6250080971878074,2.048418374184053,124.77615697045782,51.493258541465465,-0.05595382995491542,-0.05595382995491542
-3779.674157303371,-3176.5955056179773,47.764044943820224,13080.38202247191,8307.606741573034,-4397.011235955056,2806.8546675371326,4297.920965447005,2701.2627023258983,19352.68894257445,12591.554055784154,26706.912691011126,4705.31393715563,5359.479354849329,2701.2299965723064,23471.907060487858,15144.402566291206,27069.409218077337,26019.0,6990.033707865168,49.0,98301.0,24189.76404494382,837.0,1617.6208150419131,1617.6208150419131,69656224.05296798,69656224.05296798,3.8183168133389587,5.4206067767885475,128.9338393655709,137.02039797849343,-0.05709239799514465,-0.05709239799514465
-2441.0113636363635,-621.1931818181819,635.7386363636364,19286.05681818182,9514.681818181818,-11957.818181818182,2716.977420229845,1637.3919564742396,1515.046908410248,10734.5879693149,10882.381203151679,22951.183939231425,3664.3655766783772,1721.805550076061,1635.30711252435,21841.42118591312,14244.24461046381,26082.104615216365,16312.0,3696.625,115.0,98301.0,23449.715909090908,300.0,6453.944584589858,6453.944584589858,93978067.24336112,93978067.24336112,6.74144913240876,5.535274962924267,125.90381374270099,129.96480569441704,-0.05694534190007687,-0.05694534190007687
-3664.3522727272725,-3647.2386363636365,142.4318181818182,12761.181818181818,12031.53409090909,-4697.920454545455,4038.2169518318265,4588.774826105431,3273.192153369713,19486.272808402005,13915.56240082622,26479.192595915116,5377.712006090931,5848.666540914962,3278.624611160767,23234.812676534242,18376.423831972115,26962.334106835715,29815.0,7857.340909090909,67.0,98301.0,25057.590909090908,111.0,7077.859872490473,7077.859872490473,78855308.03319837,78855308.03319837,3.379542709342361,4.704912002068277,114.03840288189497,131.2997500739916,-0.05637207996280097,-0.05637207996280097
-3087.693181818182,-1589.340909090909,122.10227272727273,17411.670454545456,9742.602272727272,-8026.693181818182,3451.1989855858756,3443.1159953536744,2535.8418917508675,12683.965205797052,12348.295147038012,25857.201578684482,4565.629070217836,3759.6037418130313,2544.568151876749,21741.2829911731,15531.321544558097,27198.02062546431,28592.0,5737.590909090909,223.0,95713.0,25132.988636363636,401.0,3311.342391779607,3311.342391779607,136083390.20983607,136083390.20983607,6.650457133459324,4.157788182030506,178.44990350578806,111.81073097641135,-0.05737562327310505,-0.05737562327310505
-2382.806818181818,-1467.3522727272727,561.5340909090909,14184.943181818182,10563.625,-9488.5,2301.257782927859,2832.0529246167916,1820.3559418129787,14903.395638578802,12378.085620928101,20857.747056154523,3235.4188484646,3167.4021456507107,1932.8499653714366,20884.78478815923,16068.86639981178,23090.397578174823,23745.0,4170.056818181818,116.0,97691.0,20686.18181818182,115.0,3.7819860849492457,3.7819860849492457,50757332.18550101,50757332.18550101,12.722807327444992,7.648062251659602,272.81873208063706,192.04571951685332,-0.05731367077634542,-0.05731367077634542
-3403.921348314607,-3194.123595505618,477.75280898876406,14711.516853932584,11499.887640449439,-5470.76404494382,3656.8525739443426,5577.416334119282,2733.462095117932,19861.67863563214,13042.339165273115,28158.145298571744,4959.796367920356,6431.645326566257,2774.517336301614,24657.697503387037,17468.559121969756,28750.152435355536,30605.0,7115.483146067416,42.0,93683.0,24038.101123595505,81.0,1194.6340095505486,1194.6340095505486,29180263.670678902,29180263.670678902,4.051337743510272,3.2458499081690375,131.2181669021495,103.88922350758925,-0.05610790703762196,-0.05610790703762196
-3395.090909090909,-1684.2954545454545,158.0,11976.863636363636,12053.329545454546,-9861.704545454546,3722.468935828998,3225.89419614322,2604.368833849628,20125.71263993613,13318.139472800756,23534.60016039685,5006.320060229325,3646.2997183944763,2608.4510250338226,23263.71438186321,18055.152169810146,25616.17258287144,23690.0,6000.022727272727,27.0,63141.0,19829.034090909092,146.0,10063.296487277565,10063.296487277565,198265729.51448756,198265729.51448756,4.092786956801462,3.0004103117771197,135.65507613287474,82.36192167471525,-0.05747748708537915,-0.05747748708537915
-3379.8295454545455,-3312.806818181818,227.48863636363637,12667.647727272728,9117.03409090909,-4094.715909090909,3727.264046664698,5666.145555882664,2784.190014562335,19787.753968862708,12049.401603886306,28165.64955870042,5029.314071927793,6565.365030875006,2793.018274115917,23395.6374432286,15086.73567130773,28464.04334918163,30655.0,7577.806818181818,77.0,96458.0,22201.852272727272,96.0,-1748.9074934286282,-1748.9074934286282,28040433.93550478,28040433.93550478,3.769836704921716,4.124978458755053,125.76626403699358,130.3651268807317,-0.052953628757991325,-0.052953628757991325
-3753.784090909091,-2370.0227272727275,904.3636363636364,14226.477272727272,13515.329545454546,-7912.613636363636,3103.884683626014,4584.535078032341,2101.7052291884784,20976.31260329841,12063.718232982048,24096.53160480917,4854.619139400779,5149.932197258876,2291.5446457872827,25181.416566045827,18080.032330082217,25260.067732310403,23849.0,5544.693181818182,2.0,96452.0,21393.920454545456,25.0,275.6933521815706,275.6933521815706,1016792.7862717867,1016792.7862717867,4.564586194445886,4.470234606828046,144.9783075443605,105.3098918352752,-0.05679323692126149,-0.05679323692126149
-3423.693181818182,-2904.1022727272725,138.39772727272728,11639.818181818182,9975.761363636364,-2905.2727272727275,3583.3590644826263,4107.604910024751,2670.8859202138215,19971.404482089576,13689.710619722928,28066.989762949182,4944.096039492687,5018.602520758506,2674.088831648166,23007.73209853987,16894.045769616852,28204.9764032713,23995.0,7252.761363636364,138.0,88825.0,26492.011363636364,222.0,-793.1986144277196,-793.1986144277196,3963598.4493401367,3963598.4493401367,3.127409428491221,3.334086808850046,107.7247173627406,98.80633116604163,-0.05529836217598562,-0.05529836217598562
-2969.715909090909,-1378.1931818181818,239.5340909090909,16988.261363636364,11339.488636363636,-8306.488636363636,3306.027077384891,3464.642771492354,2753.2602018588223,16851.413585602553,11554.616609878925,25531.448935977023,4427.431770173929,3718.9254725598557,2764.648763241166,23754.622733126744,16084.771104639207,26747.908983481986,24065.0,5141.352272727273,12.0,98301.0,24470.761363636364,13.0,5200.93792581736,5200.93792581736,176527604.84833425,176527604.84833425,6.084612804141532,4.0570071445595,171.84917187834418,115.00078049017071,-0.05711146258762063,-0.05711146258762063
-3447.9887640449438,-2947.955056179775,947.1123595505618,14391.460674157302,9015.157303370786,-1675.7191011235955,3491.384416574398,5518.649161670122,2081.929577409334,19450.08598364359,13223.004631035621,24513.049403384484,4900.685140130575,6252.804681262839,2286.6438607853684,24066.87410977442,15894.63930019005,24549.50469053422,29717.0,6616.853932584269,17.0,98301.0,29366.449438202246,1424.0,4793.716230046272,4793.716230046272,72169597.84202759,72169597.84202759,4.908409270506245,4.196107193245224,148.39730025513887,111.68197266500555,-0.05548639338300248,-0.05548639338300248
-3743.340909090909,-3765.5227272727275,-21.329545454545453,8149.261363636364,17547.920454545456,-928.2954545454545,4882.652890614785,4880.189788829337,3634.391753129723,22682.136057451546,13505.38924624034,28754.063514324112,6094.833663551749,6157.796431059055,3633.8626659520305,24117.03280430847,21992.235461686763,28781.226507837615,29382.0,9442.011363636364,72.0,98301.0,28261.954545454544,119.0,2553.597977487177,2553.597977487177,32140051.159099776,32140051.159099776,2.2146722206093203,3.3437603129154274,72.79809639563518,91.81424234181281,-0.05719691944651327,-0.05719691944651327
-2893.9886363636365,-2265.590909090909,1281.375,12852.875,10107.579545454546,-6096.25,3553.4803136121222,4207.857854210231,2074.3741155860366,17858.866910130186,10811.2995183271,24950.285214355743,4568.915727002912,4799.756449787085,2426.635584788873,22074.662841809055,14679.363143774943,25603.969885280752,19772.0,4764.363636363636,180.0,95513.0,22712.340909090908,658.0,-1235.5829646838201,-1235.5829646838201,133974970.20688212,133974970.20688212,4.876134862501732,5.7092804813817395,147.63982760614297,149.26624815980864,-0.05728481345512794,-0.05728481345512794
-3925.3295454545455,-2325.068181818182,104.42045454545455,12627.318181818182,5090.25,-9129.5,3188.314235928636,4766.292406871237,2967.8861875399625,19348.488224142995,12709.548299917118,24717.03117325959,5055.669208693076,5316.913591207181,2968.6440182039646,23107.940871936407,13633.895844048524,26251.26393104288,32364.0,6719.613636363636,22.0,64785.0,17968.909090909092,212.0,7951.222987273326,7951.222987273326,98281697.81216112,98281697.81216112,5.260381849271338,3.731567579625663,167.09658029245034,98.92248796071112,-0.05746597871937212,-0.05746597871937212
-1667.8863636363637,-2986.8636363636365,674.4886363636364,16633.204545454544,13268.579545454546,-8583.46590909091,3450.905501506592,5102.1880764182015,2840.7710052802004,14065.691623380962,13134.69339534822,26474.620817097213,3802.2975321149283,5801.927569586445,2912.481488431222,22042.968322223427,18861.12408831987,27960.879930514282,24399.0,6064.079545454545,87.0,98301.0,29286.090909090908,205.0,6601.897457321378,6601.897457321378,81658337.77174708,81658337.77174708,4.269266868699062,3.0927978023024503,135.4688405772946,106.15363313169534,-0.05618462425871623,-0.05618462425871623
-2934.921348314607,-1619.0786516853932,-49.52808988764045,13345.730337078652,8460.651685393259,-9958.168539325843,3500.914179967746,4158.460920421105,2864.887273530423,19193.472973545064,14303.410371994802,25687.12128964443,4560.95690235816,4471.516385580719,2865.638670307903,23503.542053405054,16671.26280004951,27598.45395055082,33398.0,5825.123595505618,55.0,98301.0,21317.134831460673,17.0,706.88613446404,706.88613446404,69226340.62277953,69226340.62277953,6.692244527131725,6.689096292146307,194.8172573995152,163.04803595364146,-0.05700598536021458,-0.05700598536021458
-3630.6363636363635,-2673.090909090909,408.20454545454544,11421.40909090909,13082.613636363636,3204.6363636363635,3704.4827980682167,3998.987283849961,2692.4017802169624,19667.239618931533,11774.189451202481,23887.359717825377,5196.926742622202,4823.347776464732,2723.3888356237344,22678.035055473232,17511.828098200058,24153.23849262906,21282.0,6648.522727272727,255.0,95360.0,28521.43181818182,1371.0,5428.239822543065,5428.239822543065,69870255.02385677,69870255.02385677,2.99898011812598,4.833600437459777,101.79659945711111,120.48822237722725,-0.05725126410585476,-0.05725126410585476
-2698.8295454545455,-2079.2613636363635,1385.284090909091,11442.03409090909,10209.0,-8891.102272727272,3042.515112029365,5240.663699768756,1718.6857459776863,18957.4738261163,13190.150930024198,25132.8707972214,4065.25682264859,5649.506381293212,2192.886016085983,22161.659472088686,16555.267751328633,26558.119032733062,23111.0,4943.420454545455,39.0,92728.0,18198.977272727272,144.0,1621.6713665206937,1621.6713665206937,116506839.39646344,116506839.39646344,5.444868851695335,5.702572885939657,161.30672079330833,166.58587558817473,-0.05515983163294048,-0.05515983163294048
-2872.9204545454545,-1527.215909090909,388.8181818181818,15286.545454545454,11987.829545454546,-7952.511363636364,3381.7442648409265,4250.83187132312,2455.7145298053415,15169.480829994736,11131.107828385457,22874.37287380992,4430.570696104714,4525.311708249298,2486.1104158906537,21483.71021209495,16267.337232165564,24157.1350073092,25666.0,4911.818181818182,1.0,93378.0,21678.81818181818,132.0,3543.7238682481734,3543.7238682481734,228808775.79966897,228808775.79966897,5.766823204404376,4.4567842479897495,165.79772627533774,125.7600698291117,-0.056097743633132885,-0.056097743633132885
-2703.1704545454545,-1734.5113636363637,-394.2613636363636,16878.44318181818,6626.761363636364,-8470.193181818182,3142.3121262892028,3034.6928583589774,2520.312681857592,16821.023531734925,12738.443164965016,23750.511469611454,4148.869201086878,3501.732504645509,2550.93978003473,23656.922990427138,14392.368735880327,25110.601607280252,27095.0,5919.102272727273,313.0,94846.0,18793.738636363636,21.0,7365.716555003187,7365.716555003187,541543361.5789174,541543361.5789174,6.625550099680559,7.067593903676254,185.30682475405408,183.53685121089737,-0.056140389213324204,-0.056140389213324204
-3137.38202247191,-794.5056179775281,364.60674157303373,17563.426966292136,6899.0,-8741.943820224718,2809.712626193126,2687.48828773465,2091.0225707520513,15331.764527465933,10384.073189805431,20133.823899404597,4196.605700383869,2796.2609203776856,2123.171191899598,23109.962515102405,12457.580369514833,21842.79160169451,26824.0,4495.011235955056,54.0,49724.0,18275.449438202246,214.0,4429.254121350639,4429.254121350639,5050641521.179331,5050641521.179331,10.868308886917712,2.043996021062075,247.62860358709244,35.652716265160926,-0.05329125048355787,-0.05329125048355787
