ax_mean,ax_std,ax_rms,ax_max,ax_mean_dup,ax_min,ax_kurtosis,ax_skew,ax_energy,ay_mean,ay_std,ay_rms,ay_max,ay_mean_dup,ay_min,ay_kurtosis,ay_skew,ay_energy,az_mean,az_std,az_rms,az_max,az_mean_dup,az_min,az_kurtosis,az_skew,az_energy,gx_mean,gx_std,gx_rms,gx_max,gx_mean_dup,gx_min,gx_kurtosis,gx_skew,gx_energy,gy_mean,gy_std,gy_rms,gy_max,gy_mean_dup,gy_min,gy_kurtosis,gy_skew,gy_energy,gz_mean,gz_std,gz_rms,gz_max,gz_mean_dup,gz_min,gz_kurtosis,gz_skew,gz_energy,acc_max,acc_mean,acc_min,gyro_max,gyro_mean,gyro_min,a_top1,a_top2,a_top3,a_top4,a_top5,a_max_freq,a_energy,a_entropy,g_top1,g_top2,g_top3,g_top4,g_top5,g_max_freq,g_energy,g_entropy
2545.6063829787236,1971.615237042456,3219.8413780806036,7545.0,2545.6063829787236,-5.0,-0.20778327075019432,0.763453462769846,974533579.0,-1662.0531914893618,2231.5957050477773,2782.5240703590794,1429.0,-1662.0531914893618,-9850.0,1.8186518534607012,-1.291935456980448,727789379.0,-541.9787234042553,1634.6278448125947,1722.1350491931737,4360.0,-541.9787234042553,-3165.0,1.8138159528634406,1.2935478461254166,278780418.0,-848.5,2772.690113006853,2899.614235164043,6117.0,-848.5,-5415.0,-0.4306963659971843,0.5314804599846602,790329695.0,980.9893617021277,1447.380013728995,1748.4990797580917,4612.0,980.9893617021277,-1333.0,0.1457396804331066,0.8659209721344153,287381409.0,1043.6063829787233,2625.2254339595665,2825.052718393433,3877.0,1043.6063829787233,-5523.0,-0.16531796745578164,-1.1525570922233281,750206749.0,12603.472458017275,3861.1129574566357,660.2953884436873,8822.19485162281,4114.190518783697,1713.4634516090503,72773.84490481523,72752.5640617212,72688.74397448382,72582.45194188556,72433.80003743169,0.0,182166813225.9001,3.9532433610766002,62654.96651735723,62636.87177422489,62582.60619621424,62492.225714780536,62365.823473365796,0.0,135585608753.32973,3.954099086537131
3031.705263157895,1948.2454015624267,3603.7337508989785,7672.0,3031.705263157895,-298.0,-0.5600689018915714,0.5058987464992546,1233755210.0,-1158.221052631579,2018.9960881010425,2327.621363221758,1643.0,-1158.221052631579,-6261.0,0.5426221137411731,-1.1745749598048578,514693015.0,-594.1789473684211,2302.2997288932756,2377.736878453521,5694.0,-594.1789473684211,-4018.0,0.45185191193320584,0.9546479340621665,537095103.0,-134.2842105263158,4038.566323685093,4040.798213224709,10343.0,-134.2842105263158,-5539.0,0.3948000084098884,1.0636328221436189,1551164769.0,1549.3894736842105,1785.0653727951687,2363.697553900623,7806.0,1549.3894736842105,-1511.0,0.9667033854497631,1.2304890180574897,530771282.0,-130.93684210526317,3450.172352096193,3452.656037862659,4017.0,-130.93684210526317,-7256.0,-0.7028752333867292,-0.7995881105201003,1132479203.0,9249.515338654237,4387.092950038371,1562.097308108557,13343.801332453957,4970.56323008101,1408.6372847543118,15850.938782944375,15847.469690711067,15825.842423167753,15815.905095471833,15771.747451397356,31.0,9400435789.348715,4.023151854221683,13931.928619084894,13924.117880496711,13915.679912167334,13891.830679496536,13875.8143778869,33.0,7313857596.528898,4.016525250671255
2880.5894736842106,2159.7676945972776,3600.332236131315,7619.0,2880.5894736842106,-169.0,-0.6427011896461203,0.5761323879998955,1231427260.0,-2165.5789473684213,2572.681724250714,3362.7999392736624,815.0,-2165.5789473684213,-8898.0,0.2911407109855708,-1.201865971147543,1074300226.0,-434.4315789473684,1690.7174288644235,1745.6392012820495,6698.0,-434.4315789473684,-2423.0,2.5754912320809327,1.5049938798775333,289489341.0,278.69473684210527,3479.5797449622055,3490.7228417470697,9042.0,278.69473684210527,-4252.0,-0.08284973264654205,0.8887875029470443,1157588866.0,1354.4526315789474,1484.3132295933046,2009.409787658267,4341.0,1354.4526315789474,-1420.0,-0.4540731717632487,0.7260594896878024,383584131.0,-150.7263157894737,3461.134099021987,3464.4144777558317,4111.0,-150.7263157894737,-7271.0,-0.9371523696047839,-0.6891475337182166,1140205929.0,12711.757313605385,4346.813076582272,664.0752969355207,12087.338375341364,4635.091730861458,1331.2888491984,11391.689668555988,11387.636745204129,11377.729613439993,11365.432680781132,11345.9238002814,34.0,5169852094.20485,4.079247321235659,9035.495203216069,9029.828585379371,9026.298838955521,9009.174110971031,9002.387077385247,36.0,3170939716.4735336,4.0505258781769395
3113.5789473684213,1674.2250089547158,3535.1666498349496,7105.0,3113.5789473684213,6.0,-0.030973519929962556,0.8741066122267208,1187253308.0,-1209.9684210526316,1507.683461491636,1933.1665732678082,1532.0,-1209.9684210526316,-5428.0,0.925486011931548,-0.9764423300065407,355027635.0,-108.27368421052631,2107.0675528955812,2109.847592400431,6360.0,-108.27368421052631,-3549.0,2.0545415117695036,1.340557833539254,422888402.0,-1167.2421052631578,4195.467573755955,4354.81369231071,10095.0,-1167.2421052631578,-6169.0,0.7904592504491035,1.2745773179986795,1801618218.0,1302.3578947368421,1726.6958950598741,2162.7794154744493,6194.0,1302.3578947368421,-1292.0,1.052101189696585,1.406613347571454,444373406.0,700.9052631578948,3426.8063790424435,3497.7521563667747,4182.0,700.9052631578948,-7130.0,-0.15066456095834635,-1.040799648303381,1162255664.0,9474.957466923004,3993.0601787997957,1321.6996633123579,13279.585723959915,5319.556366754094,324.90921809022285,9000.974761903168,8999.490265960427,8989.540656061232,8985.221822215097,8965.077853682635,38.0,3444589920.015058,4.13329032212484,6953.349798251125,6950.252039841691,6945.427583383879,6936.2109096033155,6926.426558835112,39.0,1916959683.631653,4.067587632126485
3015.1894736842105,1829.328961206882,3526.7282303186216,7338.0,3015.1894736842105,102.0,-0.15368728505210294,0.7173154777415445,1181592141.0,-2178.863157894737,2577.4109637407614,3374.9802868819997,59.0,-2178.863157894737,-9304.0,1.0248030145959737,-1.4860624734798369,1082096734.0,-401.7473684210526,1532.4978163866717,1584.2823312980418,3725.0,-401.7473684210526,-2482.0,0.8627223496678886,1.0446757901620567,238445298.0,-437.77894736842103,3368.0825754939947,3396.4143802111753,8590.0,-437.77894736842103,-4572.0,0.6444950717421296,1.1671043014324745,1095884911.0,840.3052631578947,1070.0205612749908,1360.5355331052936,4148.0,840.3052631578947,-957.0,0.5787762505513863,0.9531233217397298,175850409.0,503.89473684210526,3477.2790465918947,3513.599219274192,3583.0,503.89473684210526,-7563.0,-0.22265836868991107,-1.0577236179614702,1172811050.0,12004.20347211759,4304.574636301042,1168.9076096937688,11777.28512858545,4446.341046555045,1651.5474561755711,6129.3004260946245,6128.41251600247,6120.719757946508,6118.050283627905,6102.703152399817,39.0,1648496218.7151854,4.192645318469624,5370.347380688432,5368.453895640668,5363.629235535543,5357.902098659219,5348.360371728559,43.0,1134796608.7617965,4.060397006149792
3210.478723404255,1961.788847860508,3762.4179880791125,7640.0,3210.478723404255,-894.0,-0.17077823946735737,0.51047076411533,1330644177.0,-1525.1382978723404,1967.959752448377,2489.761517674658,2089.0,-1525.1382978723404,-6221.0,-0.012264095094951966,-0.5278330554518434,582697767.0,-446.7659574468085,2195.1645478261066,2240.1667823548223,5700.0,-446.7659574468085,-4843.0,1.0876180695877986,0.775223944842793,471724638.0,23.30851063829787,3633.8208307996006,3633.895584221054,9665.0,23.30851063829787,-3941.0,0.44986953842727706,1.1935619827485688,1241288529.0,1518.436170212766,2043.0526886203768,2545.5279789248757,6374.0,1518.436170212766,-1142.0,0.21634827060285788,1.206834159768351,609092993.0,-554.3829787234042,3635.358447913584,3677.3865083663554,4198.0,-554.3829787234042,-8288.0,-0.7540962188912119,-0.487245240482173,1271178124.0,9577.914804382006,4457.286682873114,1662.9545995005396,14037.203781380393,4764.820521806362,1269.189111204473,5936.049318381424,5935.532417206405,5927.580815612635,5926.055348445986,5910.119727170696,39.0,1473373080.6323314,4.134568198620003,4494.956013630889,4494.789084478999,4488.299819304771,4487.840837549655,4474.790159302212,46.0,811868719.9050184,4.069992743655979
2955.863157894737,1954.1786138831958,3543.436335417626,8004.0,2955.863157894737,258.0,0.11530117159176001,0.9198681898524212,1192814401.0,-1979.536842105263,2413.995490383117,3121.8488651506027,2006.0,-1979.536842105263,-8629.0,-0.05787764568805809,-0.8257111861453947,925864332.0,-346.6842105263158,1687.2721133496916,1722.5205735537063,3453.0,-346.6842105263158,-2572.0,-0.3664528530314395,0.7816365052618182,281872327.0,-147.53684210526316,3489.2007011424816,3492.318521073297,8646.0,-147.53684210526316,-4959.0,-0.20002589459536457,0.8357737794613874,1158647422.0,1444.157894736842,1892.2922902953862,2380.412177930979,7004.0,1444.157894736842,-1028.0,0.6700030254056606,1.1412837875148836,538304403.0,127.34736842105264,3810.923365850829,3813.0505179752836,4084.0,127.34736842105264,-8289.0,-0.7050283938656321,-0.8243417186172796,1381238654.0,11087.977723642847,4290.879608992877,1091.2795242283253,12886.515161206307,5005.277684020663,1536.1490813068892,5404.869052435858,5403.163281498635,5397.955418023805,5392.821598327191,5382.452613418299,43.0,1142994980.8558626,4.040560589544945,3021.071254146805,3019.1295255342598,3017.9774648270845,3012.1056372909543,3009.9038886704225,50.0,363382362.2774566,4.077659648931661
3438.2,2073.4646246014627,4015.0311069123345,7762.0,3438.2,110.0,-0.8041742993411249,0.6661543539743982,1531445105.0,-2047.3157894736842,2433.034130304048,3179.8045570526237,1665.0,-2047.3157894736842,-8201.0,-0.43824235370873366,-0.9448545599015685,960559917.0,-258.7684210526316,2476.2895649598586,2489.773303990377,5507.0,-258.7684210526316,-4657.0,-0.06845682051499047,0.7337510908255039,588902255.0,704.6736842105263,4011.5663365405508,4072.9877821673135,10154.0,704.6736842105263,-3797.0,-0.5845947178723483,0.7435057565800717,1575976800.0,1512.0736842105264,1815.032481902214,2362.352585208674,5591.0,1512.0736842105264,-544.0,-0.8520632884861148,0.7541777045035977,530167425.0,-842.9368421052632,3757.4073278778314,3850.7989232584478,3867.0,-842.9368421052632,-7978.0,-1.3259576579749082,-0.42570690218457424,1408721973.0,11077.176806388892,4937.123522265774,1551.3507018079438,13221.009643745065,5260.936402888682,1717.6629471465,5200.607618734854,5200.14754157118,5193.439487714473,5192.030588853537,5178.683978467986,48.0,1081110758.867134,4.039631932655598,1699.1037944209131,1608.650685638749,1517.0499861227597,1424.547699892661,1331.403624241371,0.0,65483053.17477201,4.033048206506695
3039.178947368421,1822.442080396217,3543.713279954561,7541.0,3039.178947368421,-241.0,-0.09207870170497179,0.7734283432351006,1193000862.0,-1232.8842105263159,2257.6444961072425,2572.3456508347435,2314.0,-1232.8842105263159,-5983.0,-0.6363485547482552,-0.6618130791259778,628611404.0,-434.2421052631579,1891.666453940543,1940.867893223897,3909.0,-434.2421052631579,-4727.0,0.49582337295102397,0.03608415344064008,357861977.0,-322.8421052631579,3609.81511209235,3624.2229744348033,8844.0,-322.8421052631579,-4229.0,0.13672287996169885,1.1000388574102886,1247824256.0,1258.3368421052633,1922.4982573972054,2297.6969247258735,5663.0,1258.3368421052633,-923.0,0.21526988318015405,1.289969188549232,501544060.0,157.0421052631579,3570.2403130551293,3573.692504369881,3654.0,157.0421052631579,-7803.0,-0.3890055279840565,-1.0494211627603167,1213271421.0,8994.717282938915,4186.019759473001,1235.6609567353012,12998.821869692652,4790.609340632111,1498.0026702245893,4154.377799987621,4153.965744983671,4148.809622772537,4147.519517881286,4137.325600826191,54.0,689754460.4397541,4.055243883470184,4213.721190822191,4213.353670415265,4209.609751566183,4208.515429101497,4201.019285991767,44.0,836480300.9316736,4.1794147078136685
3006.547368421053,2007.475769105497,3615.1467524991654,8012.0,3006.547368421053,-57.0,0.07699900656729142,0.8302687027816679,1241582174.0,-1997.0315789473684,2487.4158539700834,3189.8860101725795,767.0,-1997.0315789473684,-9885.0,1.1974920938454616,-1.5293592151403843,966660412.0,-517.6842105263158,2027.541982241229,2092.5877356944793,9277.0,-517.6842105263158,-2821.0,5.230332139676603,2.029186374525938,415997726.0,25.66315789473684,3323.1008398483114,3323.1999322149854,8446.0,25.66315789473684,-3701.0,-0.10437942511078058,0.9436484268475175,1049147490.0,1029.8842105263159,1649.5547588310826,1944.6573964258291,4688.0,1029.8842105263159,-1461.0,-0.478403956663072,0.8437842417494374,359260777.0,-375.70526315789476,3486.767270315115,3506.9503050521353,3647.0,-375.70526315789476,-7807.0,-0.7475086268249793,-0.74807151599687,1168376542.0,13100.74509331435,4378.163775103481,1272.2519404583354,12070.697328655044,4449.390392756577,1339.2165620242306,2952.1963752412585,2850.7259751668603,2746.8705512663887,2640.901684461055,2533.10389029318,0.0,197043683.3765251,4.118542986646133,2461.01685826666,2368.0846029395148,2275.403162891902,2183.341203755257,2092.2967928503435,0.0,185122296.59941232,4.187829312726936
2728.308510638298,1937.5732739835228,3346.3199968437857,7982.0,2728.308510638298,-680.0,0.23716754187834255,0.5895508124913519,1052598607.0,-1320.5744680851064,1851.5069221454119,2274.2020157652305,2034.0,-1320.5744680851064,-4997.0,-0.9561782043616831,-0.3981258356164376,486167512.0,-922.2872340425532,2065.5340024722286,2262.0885167134397,4315.0,-922.2872340425532,-5171.0,0.009824989538229634,0.10844385424171138,481002179.0,164.0,3664.715268612283,3668.383022531862,9754.0,164.0,-5492.0,0.04305340838637983,0.8306910174124169,1264961196.0,1450.031914893617,2499.8511804732207,2889.95648388058,8406.0,1450.031914893617,-1738.0,1.395609527852205,1.5044081370636633,785073757.0,-251.9468085106383,3202.549902835144,3212.4450305753226,3859.0,-251.9468085106383,-7906.0,-0.12369895875386705,-0.8715932539316589,970061489.0,9384.024776182127,4162.751432972761,1095.279872909203,14928.194030089508,4601.977859932934,1000.578832476482,2662.750808577535,2662.517288630297,2657.9370096852763,2657.2878271052277,2648.035359537259,43.0,267924468.54979268,4.069026507619165,3528.3666598608947,3528.091661115451,3524.206919871645,3523.387101559946,3515.6155558405417,48.0,529351811.3515504,4.071464425723478
2835.936842105263,1759.4314800108546,3337.384740371292,6672.0,2835.936842105263,531.0,-0.8584656865678433,0.563454928993661,1058123006.0,-2025.3578947368421,2215.000001975951,3001.3829496627577,761.0,-2025.3578947368421,-8290.0,0.5348131860079626,-1.25294417592051,855788463.0,-406.2,1561.0238583429111,1613.0077266757867,4040.0,-406.2,-2417.0,1.4845309029509242,1.3746438868352966,247170423.0,-179.23157894736843,3492.8452719437214,3497.440786150865,8733.0,-179.23157894736843,-3654.0,-0.2524334273831359,0.9724671000852446,1162048745.0,1535.1894736842105,1477.9634586661318,2131.005092735153,4668.0,1535.1894736842105,-1008.0,-0.49277513419178165,0.6553675901548716,431412357.0,-302.7894736842105,3593.8269703090564,3606.559823140986,4240.0,-302.7894736842105,-7650.0,-0.9121085122306982,-0.6573619064160678,1235691007.0,9929.317499204062,4053.930823895923,958.1513450389766,12385.847528530294,4836.71675248483,1983.759309997057,6648.103181074384,6647.094709798984,6643.069358461792,6640.03351529949,6632.013408500952,55.0,1964251427.6448655,4.087486606570297,3493.5379235262703,3492.1334283941374,3490.392606615516,3486.1639338368045,3482.7205812177535,55.0,527609565.6040177,4.1564751961127575
