ax_mean,ax_std,ax_rms,ax_max,ax_mean_dup,ax_min,ax_kurtosis,ax_skew,ax_energy,ay_mean,ay_std,ay_rms,ay_max,ay_mean_dup,ay_min,ay_kurtosis,ay_skew,ay_energy,az_mean,az_std,az_rms,az_max,az_mean_dup,az_min,az_kurtosis,az_skew,az_energy,gx_mean,gx_std,gx_rms,gx_max,gx_mean_dup,gx_min,gx_kurtosis,gx_skew,gx_energy,gy_mean,gy_std,gy_rms,gy_max,gy_mean_dup,gy_min,gy_kurtosis,gy_skew,gy_energy,gz_mean,gz_std,gz_rms,gz_max,gz_mean_dup,gz_min,gz_kurtosis,gz_skew,gz_energy,acc_max,acc_mean,acc_min,gyro_max,gyro_mean,gyro_min,a_top1,a_top2,a_top3,a_top4,a_top5,a_max_freq,a_energy,a_entropy,g_top1,g_top2,g_top3,g_top4,g_top5,g_max_freq,g_energy,g_entropy
-2919.897435897436,1728.0406837992039,3392.922875785072,-360.0,-2919.897435897436,-7028.0,-0.6140738442031832,-0.5185627175461393,897930200.0,-2270.641025641026,2473.5934411626845,3357.7485283277515,506.0,-2270.641025641026,-7400.0,-0.6919534257702891,-0.7765253887624146,879409064.0,393.38461538461536,1836.8857719658274,1878.5368761011307,4372.0,393.38461538461536,-4035.0,0.5387801156085414,-1.1292914677506973,275254262.0,3964.6794871794873,23702.5467221398,24031.841472331704,32767.0,3964.6794871794873,-32768.0,-1.3992714164304503,-0.21870747372794622,45047293555.0,12506.73076923077,10797.555716603449,16522.87880446926,28645.0,12506.73076923077,-14583.0,-0.4837595692090493,-0.5583919402248624,21294430871.0,2305.5897435897436,25539.472357377083,25643.33036793338,32767.0,2305.5897435897436,-32768.0,-1.667212812598947,0.00727952321638857,51291270604.0,9868.747944901623,4538.75903172817,1898.0613794079475,51515.73810982426,37993.04460806868,23133.52182440019,128337.28789354107,128300.12684758243,128188.68163234327,128003.06596930687,127743.4692395846,0.0,567249230912.7803,3.949755175231069,581817.7505679973,581652.1892675231,581155.6776263154,580328.7322132147,579172.2132705676,0.0,11813003025760.533,3.9678034472132935
-2225.74358974359,1474.109539435174,2669.631708970071,201.0,-2225.74358974359,-6385.0,0.1341254986098086,-0.8120533484581892,555900810.0,-1125.0641025641025,1571.287862605994,1932.5410169130387,1671.0,-1125.0641025641025,-5137.0,0.2317211994893862,-0.8852379132518995,291307753.0,-306.47435897435895,2298.4327253440074,2318.7754366563886,4439.0,-306.47435897435895,-7473.0,2.0355801246560894,-1.4381968274870587,419384123.0,3924.423076923077,26170.980827528267,26463.58505496824,32767.0,3924.423076923077,-32768.0,-1.6781872617165026,-0.18057721327684723,54625064049.0,10923.47435897436,11557.319166929052,15902.638724357537,32767.0,10923.47435897436,-6809.0,-1.040138344350169,0.48786787345544547,19725725635.0,615.6282051282051,21508.156038635236,21516.964801505597,32767.0,615.6282051282051,-30872.0,-1.3102346106266198,0.2850445535003766,36112422393.0,8812.25981232964,3385.9991728676623,770.4712843448483,56754.686167751825,35831.43507137236,8288.111787373527,32186.920032441347,32175.15202006965,32152.20757015897,32115.99000862667,32071.97511963747,35.0,42909906286.24343,4.102251484715465,122885.49418011754,122875.63070452055,122689.74754076608,122656.18204411039,122292.60478146626,34.0,583477576578.4808,4.053588532270162
-2854.8734177215188,2207.3777522071186,3608.7142824213583,573.0,-2854.8734177215188,-8201.0,-0.5230826939411339,-0.5338609564623957,1028802683.0,-2690.3544303797466,2949.85874812215,3992.452077976229,1648.0,-2690.3544303797466,-9046.0,-0.4654283100305312,-0.9001903100646085,1259234214.0,-66.24050632911393,2359.2369245600025,2360.1666616758394,2694.0,-66.24050632911393,-6090.0,0.4602098177595564,-1.2163311014032026,440060547.0,6141.341772151899,22623.065461674105,23441.82522001155,32767.0,6141.341772151899,-32768.0,-1.1372793884982029,-0.3557997794883388,43412014402.0,8657.189873417721,15691.36226313091,17921.09891098242,32767.0,8657.189873417721,-32768.0,0.027196886841467816,-0.45395785902266766,25372097108.0,2184.746835443038,23520.99918143083,23622.24632053116,32767.0,2184.746835443038,-32768.0,-1.6233178058558273,0.19772769849738778,44082831177.0,12292.519798641773,4972.790374180989,1415.5868041204678,56755.263518020955,35999.20944354098,10225.863190948723,9473.084318381689,9467.651090712656,9452.823387326423,9436.932410825038,9406.506369187056,37.0,3051300110.747202,4.005036666705243,57411.02819178388,57367.01756022659,57333.386449337086,57200.07929812633,57135.58776002577,34.0,115130850696.37048,3.989118783710788
-2908.1794871794873,2230.699865706114,3665.17800666118,515.0,-2908.1794871794873,-7395.0,-1.125119450154749,-0.5270593597961125,1047815326.0,-2239.3205128205127,2415.3365136549005,3293.691976086005,1109.0,-2239.3205128205127,-8880.0,0.6823887795331864,-1.2019922302224066,846175733.0,-310.7307692307692,2898.2209603836454,2914.8307577205655,3743.0,-310.7307692307692,-7722.0,0.0089300347121255,-1.0130105289176363,662706591.0,2496.974358974359,25049.8254208433,25173.967398169534,32767.0,2496.974358974359,-32768.0,-1.460798044468584,-0.14807779723211512,49430833496.0,12241.705128205129,12313.380790423631,17363.14173575443,32767.0,12241.705128205129,-9132.0,-0.967372342953889,0.20503328529150497,23515337893.0,4169.474358974359,26015.912033138662,26347.90684942836,32767.0,4169.474358974359,-32768.0,-1.7452842524137229,-0.08663273546179205,54148551237.0,12169.809735571054,4877.130897214006,1002.658466278523,56754.686167751825,38950.06730852347,10054.051571381558,13842.65156580681,13839.56710766563,13826.208300739152,13817.01077065555,13790.217250810738,33.0,8109439944.526541,4.1258128862615475,60997.65155218709,60989.07207616921,60909.94207340961,60884.004896016115,60726.31945110156,32.0,148589224169.3664,4.07698339493105
-2347.278481012658,1570.8509983945603,2824.4095182147857,-298.0,-2347.278481012658,-7866.0,1.1367358675791701,-1.1135118274780882,630205841.0,-1130.5189873417721,1196.4858339760249,1646.1019201876807,666.0,-1130.5189873417721,-3851.0,-1.0945422487067609,-0.006764740824609941,214062471.0,671.7974683544304,1802.743888798735,1923.8496217450593,3772.0,671.7974683544304,-7205.0,7.075358011456435,-2.280744885338077,292394592.0,9463.658227848102,20934.944311817213,22974.6103425587,32767.0,9463.658227848102,-32768.0,-0.8413874750962127,-0.5562286680545768,41698784911.0,8000.683544303797,9192.24743740554,12186.40021198148,32767.0,8000.683544303797,-11234.0,1.098058104284707,0.6469015562679521,11732159660.0,-9130.962025316456,22073.697867723018,23887.70824217533,32767.0,-9130.962025316456,-32768.0,-1.0669763480973184,0.5738073129987084,45079185800.0,10945.91275316956,3371.456228586739,1648.9933292769865,55578.106921700746,32892.777526668935,9942.855525451429,9191.26625601049,9189.345007067313,9176.964223116354,9171.108094296196,9146.562669504476,37.0,3232836504.255853,4.060751819145576,54580.04538762912,54560.27931184091,54514.76460344617,54455.254824643904,54364.79183646929,35.0,119266667041.64124,4.0783753087081935
-2678.846153846154,2306.3268058334056,3534.877657187311,1163.0,-2678.846153846154,-7524.0,-0.9777903939197983,-0.44625383687547426,974638084.0,-1895.948717948718,2476.1055489776368,3118.608701130879,1451.0,-1895.948717948718,-10330.0,1.906001855995898,-1.516875208404342,758606178.0,-397.71794871794873,2792.10591828258,2820.289883263957,3659.0,-397.71794871794873,-7736.0,0.07415662957892843,-0.9012173254053732,620414732.0,4518.307692307692,26185.72497505899,26572.679519984333,32767.0,4518.307692307692,-32768.0,-1.5509985730016052,-0.2626848063954666,55076369156.0,12750.435897435897,14916.962685436718,19623.694640238708,32767.0,12750.435897435897,-21002.0,-0.663487093822738,-0.46938392610599583,30036972524.0,6943.794871794872,23468.01248801035,24473.73893296597,32767.0,6943.794871794872,-32768.0,-1.5371745057765598,-0.258732850541144,46719183994.0,12792.173622961815,4621.319687684586,1019.6572953693804,56754.686167751825,40342.08125911742,20221.022006812615,9324.788056521558,9322.836836627705,9312.850726648154,9307.045639337823,9287.004498626176,37.0,3653170221.415857,4.13664534883485,46850.90841577809,46835.66464332351,46795.827659370036,46750.68553099525,46669.96396888872,39.0,90414563180.41248,4.097859558320866
-3083.0384615384614,2490.344618528434,3963.1985156384703,1318.0,-3083.0384615384614,-8823.0,-0.6033747532742209,-0.4059962377392935,1225141513.0,-2976.551282051282,3020.4707845285748,4240.648687980625,407.0,-2976.551282051282,-9053.0,-0.7299517021708728,-0.8273344984773451,1402681901.0,69.2051282051282,2312.451842098551,2313.4871669829663,3440.0,69.2051282051282,-6009.0,0.7319042272447538,-1.2906318637809786,417473384.0,1928.4358974358975,22011.828690437625,22096.14145745117,32767.0,1928.4358974358975,-32768.0,-1.1800275107650056,0.11852215090241293,38082678450.0,13938.153846153846,14040.78490489624,19784.230421843942,32767.0,13938.153846153846,-24400.0,0.2383935758182063,-0.9092394850550031,30530430324.0,1689.025641025641,24351.015428716702,24409.521913090415,32767.0,1689.025641025641,-32768.0,-1.4535074131007573,0.0470407548699575,46474331282.0,12807.736919534223,5267.3105812406875,1482.08434307903,54997.78376443909,36959.037639770744,18045.66953593022,10536.539029492225,10536.375942089047,10527.244459245441,10526.934236620995,10508.41018886751,47.0,5367158384.197446,4.173489146608355,39247.57282895946,39222.17498916158,39220.89369114788,39144.26018652661,39142.719317849245,42.0,70062315455.74838,4.193395529947705
-2551.721518987342,1929.554266996336,3199.1346298252024,2922.0,-2551.721518987342,-8040.0,0.6609583878104619,-0.4930491902603268,808522528.0,-1304.4430379746836,1803.3172158365655,2225.6515046729946,3248.0,-1304.4430379746836,-4859.0,-0.23388136772233636,-0.2571292937017842,391328445.0,-203.83544303797467,2476.0563603244746,2484.432326979701,3656.0,-203.83544303797467,-7731.0,2.4606523834030645,-1.7128527606519017,487619915.0,7849.93670886076,24578.631220883657,25801.756122894356,32767.0,7849.93670886076,-32768.0,-1.2412970055691086,-0.542098141412649,52592718903.0,9900.784810126583,12974.96063618905,16321.003136054125,32767.0,9900.784810126583,-15511.0,-0.7854679943487857,0.04945947120657098,21043636326.0,-3424.1518987341774,24426.59603278931,24665.429450441028,32767.0,-3424.1518987341774,-32768.0,-1.562153855021843,0.2745787254788025,48062289388.0,10653.873896381541,3999.2728519451252,1138.3277208255977,56754.686167751825,38341.45719158223,18274.203375250043,7922.276376040237,7772.421077956222,7621.925280191776,7471.053654164252,7320.053334321365,0.0,1387802609.3524222,3.876627719256447,33561.452104897966,33545.228576427326,33540.930974705654,33492.010369161006,33484.05430486722,42.0,58089700009.84806,4.2639329644877
-2824.102564102564,2210.6549591591547,3586.439828161856,2543.0,-2824.102564102564,-7409.0,-0.27681366393619156,-0.25664599410070316,1003278950.0,-3247.769230769231,3317.14283499689,4642.353020193807,282.0,-3247.769230769231,-9838.0,-0.7514737370755173,-0.8420509111861485,1681012442.0,105.47435897435898,2471.19639728572,2473.4462748074748,3221.0,105.47435897435898,-7066.0,0.42687755869801025,-1.143332353184976,477199045.0,6149.2692307692305,22750.742531513275,23567.133847960646,32767.0,6149.2692307692305,-32768.0,-1.052694004894418,-0.3121021423404605,43321964229.0,9013.294871794871,15225.095678288879,17693.021869058273,32767.0,9013.294871794871,-32768.0,0.3723504851662929,-0.7898734062874562,24417355783.0,1447.4871794871794,25698.04504923283,25738.778884927302,32767.0,1447.4871794871794,-32768.0,-1.5491078706857067,-0.016259199812514714,51673809602.0,14095.7268702256,5447.3713544147195,1526.9351656177155,56755.263518020955,36372.211777718694,10247.783077329457,8366.854531707335,8366.414897659059,8356.671408842183,8355.41329664359,8335.825913622617,26.0,3125890203.1724524,4.172023725343223,21686.946232558734,21643.945144808178,21636.18242966622,21627.07161845574,21605.752064483764,0.0,22599359533.70961,4.141324909164775
-2642.5569620253164,2350.9163672369696,3536.9358296824016,2575.0,-2642.5569620253164,-7943.0,-0.2704677386612673,0.002212418293735608,988283290.0,-1397.5822784810127,1525.3005232636049,2068.7624105712102,899.0,-1397.5822784810127,-4008.0,-1.170135251993416,-0.23301895574933137,338102455.0,-220.9620253164557,2397.272386962337,2407.4341349087936,2684.0,-220.9620253164557,-7286.0,2.023287754467998,-1.7820907699143236,457863390.0,10747.658227848102,21599.233105165866,24125.485033754743,32767.0,10747.658227848102,-32768.0,-0.34679928287926964,-0.8301567641165299,45981083221.0,13245.620253164558,11441.01120863211,17502.662465096237,32767.0,13245.620253164558,-8038.0,-0.9974609847417497,0.27658394867200997,24201112276.0,-8569.620253164558,21792.907208889912,23417.284127300805,32767.0,-8569.620253164558,-32768.0,-0.7504894030904303,0.791974235880853,43321166476.0,10420.53328769694,4171.821832970411,761.9087871917478,56754.686167751825,36476.052665492534,17617.328798657305,9652.695904249438,9647.559893598625,9644.468158130036,9629.109271528905,9622.858603116061,31.0,4207534815.187566,4.203165746518987,36500.40506313768,36494.65965068672,36455.5293410443,36438.37606451644,36360.085006020876,31.0,62974069430.27518,4.234506096349744
