ax_mean,ax_std,ax_rms,ax_max,ax_mean_dup,ax_min,ax_kurtosis,ax_skew,ax_energy,ay_mean,ay_std,ay_rms,ay_max,ay_mean_dup,ay_min,ay_kurtosis,ay_skew,ay_energy,az_mean,az_std,az_rms,az_max,az_mean_dup,az_min,az_kurtosis,az_skew,az_energy,gx_mean,gx_std,gx_rms,gx_max,gx_mean_dup,gx_min,gx_kurtosis,gx_skew,gx_energy,gy_mean,gy_std,gy_rms,gy_max,gy_mean_dup,gy_min,gy_kurtosis,gy_skew,gy_energy,gz_mean,gz_std,gz_rms,gz_max,gz_mean_dup,gz_min,gz_kurtosis,gz_skew,gz_energy,acc_max,acc_mean,acc_min,gyro_max,gyro_mean,gyro_min,a_top1,a_top2,a_top3,a_top4,a_top5,a_max_freq,a_energy,a_entropy,g_top1,g_top2,g_top3,g_top4,g_top5,g_max_freq,g_energy,g_entropy
-3241.717171717172,2297.3143830467825,3973.2082245912557,-839.0,-3241.717171717172,-9161.0,-0.40574399402973205,-0.8926466389975779,1562851976.0,-2512.4848484848485,3696.3276735122463,4469.386801770282,808.0,-2512.4848484848485,-13690.0,0.7663415582573911,-1.3449785632968234,1977566420.0,-147.3030303030303,2330.788232971952,2335.438282142555,2878.0,-147.3030303030303,-7781.0,2.6756527250802735,-1.7111577544965695,539972925.0,8652.89898989899,21917.05138756467,23563.314759484616,32767.0,8652.89898989899,-32768.0,-0.653679575922276,-0.7475205568946508,54967750443.0,9314.848484848484,12059.870030761582,15238.335455506467,32767.0,9314.848484848484,-7085.0,-0.4451866082615923,0.980649244083701,22988479878.0,-1007.1212121212121,21340.098674557554,21363.850415497614,32767.0,-1007.1212121212121,-25596.0,-1.1771947884214264,0.6772843274844798,45184996353.0,14872.741677310207,5083.976558028147,964.5750359614332,56754.686167751825,33203.357451675045,16361.51805304141,139809.89555555553,139769.80350672768,139649.56878708265,139449.31562612203,139169.25090303613,0.0,678090840550.5314,3.9592215937443753,535493.995050505,535340.6516309683,534880.7807356673,534114.8602596932,533043.6860456766,0.0,9966857559839.43,3.9628668796812487
-3294.58,2531.0935153802598,4154.59886872367,743.0,-3294.58,-8571.0,-0.7094353555438664,-0.5391345454208951,1726069176.0,-1907.21,3473.3029792835523,3962.484519843579,2381.0,-1907.21,-10886.0,0.39204294369758896,-1.1852842903294232,1570128357.0,-120.39,2615.1265395578853,2617.896210700493,4539.0,-120.39,-6537.0,0.44737518582144453,-0.4415784605108439,685338057.0,7740.61,21305.043841257404,22667.64072968336,32767.0,7740.61,-32768.0,-0.5276756944366201,-0.6317878559341763,51382193625.0,11300.75,14112.75329932115,18079.733301406854,32767.0,11300.75,-23489.0,-0.7387948610649939,0.011859339245946801,32687675625.0,-1442.91,22110.85729052359,22157.887972232373,32767.0,-1442.91,-32768.0,-1.225964915915986,0.567405307856186,49097199939.0,13016.857454854455,5245.283240492581,986.2788652303161,56754.686167751825,34375.174461090144,9139.538062725052,30383.688704125972,30379.927076281205,30335.206896601125,30324.904288603804,30233.55423507765,33.0,35130159429.326965,4.026185050946357,112440.0211354876,112396.96694573195,112283.11251050996,112150.46668749514,111929.95064250167,33.0,470503943171.9766,4.0100584156097945
-2875.6,1662.31871192019,3321.502500375395,-715.0,-2875.6,-8362.0,1.332431555670576,-1.24477218229627,1103237886.0,-1856.25,3178.953621476727,3681.224007038963,499.0,-1856.25,-11240.0,2.139279845772821,-1.8040782702298725,1355141019.0,557.36,1448.547621032874,1552.0761514822655,3174.0,557.36,-4872.0,2.5088492413584325,-0.8593495190594821,240894038.0,9703.48,20702.372877754857,22863.634157325032,30267.0,9703.48,-32768.0,-0.15718944771925525,-1.1218137911404085,52274576688.0,6794.7,13623.809038224223,15224.195243099059,32767.0,6794.7,-12925.0,-0.48618300806892023,0.7446718555660456,23177612080.0,-2267.32,19579.391065546446,19710.233242658494,32767.0,-2267.32,-31448.0,-0.7075964214008139,0.7846248859488477,38849329448.0,14447.208450077822,4126.626726174197,718.174073606114,56754.686167751825,31981.24233345229,16244.754876574778,17152.11185415288,17139.889083099923,17134.30855804234,17098.004771192376,17086.16170151186,36.0,11101331820.483166,4.025022302634071,75499.62846476198,75489.69184137051,75389.26718993405,75358.21696509852,75160.0299388156,36.0,224637127070.95435,4.061279505858081
-3069.7,2177.126480019018,3763.367879971343,148.0,-3069.7,-7791.0,-0.4030095798110267,-0.7988178984338358,1416293780.0,-1381.19,2662.6497392447245,2999.5648767779635,1792.0,-1381.19,-8233.0,0.40590651088147967,-1.1110729829658588,899738945.0,58.07,2477.317602791374,2477.998109361668,4912.0,58.07,-6225.0,0.5195763648310381,-0.42679224583044134,614047463.0,7107.16,21941.64795211153,23063.99007370581,32767.0,7107.16,-32768.0,-0.7645239909815813,-0.6486913518101008,53194763812.0,7910.67,13193.865746668032,15383.653440909282,32767.0,7910.67,-11891.0,-0.4674877451058346,0.848788445717904,23665679319.0,-2240.09,20927.99454180691,21047.540444194423,32767.0,-2240.09,-29741.0,-1.0135048363184633,0.6141015165230692,44299895875.0,11504.69977878606,4551.39943344264,842.532491955058,56754.686167751825,32067.62428470184,11925.86374230395,11331.852561609623,11324.267547477073,11318.444867937946,11295.51301014246,11284.262257508852,36.0,4799143573.48687,4.037307731827861,45207.856039733386,45177.75655947917,45152.05493448132,45062.55273507641,45009.70706894356,37.0,74307124295.33667,3.9970760957094256
-3199.97,2255.810681129957,3915.161533066037,57.0,-3199.97,-8027.0,-0.8342508006428551,-0.5385358102666511,1532848983.0,-1945.83,3128.876290475544,3684.5788402475528,1037.0,-1945.83,-11215.0,0.9439150434635213,-1.433495297275521,1357612123.0,251.25,2336.4520297879003,2349.922264671749,3348.0,251.25,-6576.0,1.9161384926056106,-1.5760765866948163,552213465.0,6466.67,21843.66305089648,22780.769003042897,32767.0,6466.67,-32768.0,-0.8447146669466568,-0.631736451062601,51896343637.0,6586.18,15811.161720999504,17128.064746491356,32767.0,6586.18,-32768.0,-0.6803743752382041,0.4387634861306452,29337060196.0,-1017.96,20738.69452734188,20763.662809340745,32767.0,-1017.96,-32768.0,-1.1550415835535621,0.6577479534700055,43112969326.0,13338.36219331294,4710.2659341531635,607.2610641231661,56755.84086241697,32990.00088035836,16553.4336619325,10368.967828790897,10362.293075988147,10357.646939669949,10337.656338288143,10328.333877826599,33.0,4154269729.519652,4.064308022025116,41024.17335379853,41016.90123313196,40960.53590063622,40938.87914382433,40825.96581416877,35.0,64821391377.62525,4.060332903546436
-3153.33,2274.3064791491934,3887.9249028241275,-19.0,-3153.33,-8132.0,-0.6797377911838653,-0.5999782217649741,1511596005.0,-1595.7,2704.829164660866,3140.4393482441274,1921.0,-1595.7,-8539.0,0.046822712703072256,-0.9946162948855986,986235930.0,-29.09,2731.0848434093,2731.2397642828796,4443.0,-29.09,-8469.0,1.6719430142381926,-1.0752252472055928,745967065.0,8965.18,21679.727399291718,23460.28628427198,32767.0,8965.18,-32768.0,-0.6524138064329641,-0.6685527986152213,55038503254.0,9380.21,12999.507801678494,16030.45672243932,32767.0,9380.21,-8853.0,-0.7718853902468359,0.6866125165895505,25697554273.0,-5015.5,23900.15056835417,24420.73785617462,32767.0,-5015.5,-32213.0,-1.2622613863503471,0.6537752314897939,59637243744.0,11743.29229815898,4789.046989126664,492.13209608803203,56754.686167751825,35948.01179719591,15353.313974513776,12401.193819059108,12400.881685515555,12384.676796403211,12383.684861165484,12351.415479313458,37.0,6634654482.72185,4.144994458508519,44051.97055085976,44039.333655711605,43998.41261909475,43960.56632033792,43878.709071749145,37.0,79417473099.40459,4.101990812219911
-3082.41,2065.3365783571453,3710.3728370609874,-351.0,-3082.41,-8115.0,-0.22935485430694236,-0.7455390350633034,1376686659.0,-2342.2,3141.6680028290702,3918.6705245529383,830.0,-2342.2,-11146.0,0.8250893511180823,-1.3395577514167474,1535597868.0,-80.83,1930.9725117411692,1932.663532537415,2524.0,-80.83,-5899.0,2.4945519768269655,-1.6831177899036862,373518833.0,10657.46,22986.76903804447,25337.186198550145,32767.0,10657.46,-32768.0,-0.6598481419359485,-0.8724301597675873,64197300446.0,7544.0,13401.819043697016,15379.229164038099,32767.0,7544.0,-14920.0,-0.6065927185884994,0.8953191852292878,23652068968.0,-550.05,19863.53025691808,19871.1446391495,32767.0,-550.05,-32768.0,-0.9464438004320495,0.4768495226078746,39486238927.0,13936.815812803152,4604.363422880579,391.0613762569758,56754.686167751825,33399.88710595662,13140.557370218357,7467.817581360988,7464.377191172983,7456.306564656237,7446.003595593331,7429.856099509118,38.0,2029320838.584015,4.033321849523971,39894.51888575705,39870.13530135839,39860.459713619224,39787.04684038956,39768.31589400104,43.0,64947487839.034874,4.074567146511996
-3210.45,2311.939399616694,3956.267557938922,237.0,-3210.45,-8737.0,-0.3389928059126044,-0.8869210312644573,1565205299.0,-1612.75,2668.254606948145,3117.778890492397,1057.0,-1612.75,-9398.0,1.4865811026445117,-1.5628219976279285,972054521.0,2.83,2880.8952429930528,2880.8966329946657,4026.0,2.83,-8288.0,1.3067831683656,-1.1113446666109998,829956541.0,8178.17,23063.376494370896,24470.427047152243,32767.0,8178.17,-32768.0,-0.9064959401910611,-0.6147980683345187,59880179987.0,7574.95,14490.746547624796,16351.1957669768,32767.0,7574.95,-15326.0,-0.9080925023232771,0.624603289822566,26736160301.0,-2109.83,21246.871424779223,21351.36829268794,32767.0,-2109.83,-32768.0,-1.079161982856153,0.5912300332619045,45588092797.0,11733.9565790913,4766.770992816972,1279.5354625800724,56755.263518020955,34046.0434863448,10070.247961197381,10339.24890336593,10337.25301229592,10327.300045668831,10321.357384776893,10301.386987184207,40.0,4618214258.782422,4.136628762155375,26866.742571099112,26848.192245966937,26838.44436751803,26782.517192572224,26763.66293224512,46.0,28187324430.591965,4.0834730302840185
-3380.67,2324.8744785686818,4102.922250055441,-476.0,-3380.67,-9497.0,0.012600999727971018,-0.908624444777477,1683397099.0,-2172.39,3490.943413735032,4111.686300047707,1289.0,-2172.39,-10993.0,0.22544019961949235,-1.1471009606271538,1690596423.0,-137.18,2055.7114942520507,2060.2834999096603,3336.0,-137.18,-5993.0,1.0007479011902687,-0.9498550898117275,424476810.0,8916.82,22628.16394159279,24321.66693053747,32767.0,8916.82,-32768.0,-0.7434537038661508,-0.7172028092686056,59154348228.0,7573.49,12330.716608936402,14470.809337075794,32767.0,7573.49,-11464.0,0.005114147939658142,1.0023661946843803,20940432287.0,-2355.83,22774.150614262217,22895.673634772138,32767.0,-2355.83,-32768.0,-1.1813482634966004,0.5167263898582243,52421187119.0,14106.324432679123,4964.612016755121,625.3686912534077,56754.686167751825,34194.67597624581,14674.153501991179,8054.745433759279,8049.333804695273,8047.86732609361,8031.66217117015,8028.695792774768,44.0,2744114469.1176476,4.156881956274801,18896.851062137343,18888.964234118856,18861.84643194019,18838.0635955148,18784.162526002252,41.0,12516363261.839813,4.02413777251214
-3100.09,2275.680733736611,3845.683399605329,472.0,-3100.09,-7579.0,-0.8001658125784266,-0.6231891235414467,1478928081.0,-1167.05,2936.674443567077,3160.073177950156,2266.0,-1167.05,-9610.0,1.356617287415732,-1.5228543572005098,998606249.0,205.09,2561.1390516526044,2569.337492428739,4371.0,205.09,-7416.0,1.7090764655651602,-1.1851409797066208,660149515.0,6903.74,21093.888086182687,22194.903482105976,32767.0,6903.74,-32768.0,-0.5531214359724226,-0.6167636282106305,49261374058.0,6505.81,15827.558589179192,17112.485928409114,32767.0,6505.81,-32768.0,0.3008854540351211,-0.3563987505006109,29283717465.0,-1523.52,20775.423455843204,20831.210549557603,32767.0,-1523.52,-32768.0,-1.037917060485046,0.5024846132693737,43393933296.0,12077.77520903581,4614.461640826153,887.1583849572747,56755.84086241697,32426.07123410623,13875.729025892657,6778.056401182695,6774.6583061591955,6771.707269569487,6761.661499223536,6755.489499689327,47.0,1940387314.1475542,4.116502393722872,37979.12707421872,37965.44423936228,37948.607780109436,37907.62714122994,37873.89116265042,45.0,64792288663.05738,4.140195640291211
