ax_mean,ax_std,ax_rms,ax_max,ax_mean_dup,ax_min,ax_kurtosis,ax_skew,ax_energy,ay_mean,ay_std,ay_rms,ay_max,ay_mean_dup,ay_min,ay_kurtosis,ay_skew,ay_energy,az_mean,az_std,az_rms,az_max,az_mean_dup,az_min,az_kurtosis,az_skew,az_energy,gx_mean,gx_std,gx_rms,gx_max,gx_mean_dup,gx_min,gx_kurtosis,gx_skew,gx_energy,gy_mean,gy_std,gy_rms,gy_max,gy_mean_dup,gy_min,gy_kurtosis,gy_skew,gy_energy,gz_mean,gz_std,gz_rms,gz_max,gz_mean_dup,gz_min,gz_kurtosis,gz_skew,gz_energy,acc_max,acc_mean,acc_min,gyro_max,gyro_mean,gyro_min,a_top1,a_top2,a_top3,a_top4,a_top5,a_max_freq,a_energy,a_entropy,g_top1,g_top2,g_top3,g_top4,g_top5,g_max_freq,g_energy,g_entropy
-1572.1752577319587,373.11505674977417,1615.843397918851,-544.0,-1572.1752577319587,-2240.0,-0.08818875090988954,0.5838759027694372,253262139.0,723.0927835051547,543.6391139686161,904.6583110731998,1361.0,723.0927835051547,-536.0,-0.06775688960484016,-1.1610989302388592,79385446.0,729.4845360824743,539.8307316493126,907.5047698037156,1949.0,729.4845360824743,-314.0,-0.6502257924072765,-0.05560629804891376,79885796.0,2758.216494845361,7357.313082810246,7857.3414098489975,17948.0,2758.216494845361,-7039.0,-0.7080768508150883,0.7704998865293442,5988567961.0,-3165.3298969072166,5678.30020435303,6500.954281258276,9948.0,-3165.3298969072166,-14746.0,-0.5100813336453656,0.07565980947066063,4099453437.0,-4075.8041237113403,8004.496116248327,8982.434933240369,6350.0,-4075.8041237113403,-21346.0,-0.331725030839896,-1.0543812717122598,7826361321.0,2581.225290438632,2049.2685719029428,1461.4085671023008,28396.614252406922,10648.67772734888,2228.052737257357,150737.08868083317,150696.41804269527,150574.44487289028,150371.2853616931,150087.13301444522,0.0,810699333874.3173,3.985914109967702,567218.6187670944,567067.6263457821,566614.7962059862,565860.5695485426,564805.6811364312,0.0,11596577553465.752,3.9984035889717915
-3465.6701030927834,4365.836485836929,5574.172358703674,1954.0,-3465.6701030927834,-15329.0,0.6979481025690109,-1.3498576316390634,3013925556.0,-2051.082474226804,3355.980480111397,3933.1341572553906,1570.0,-2051.082474226804,-10935.0,0.1335398895720714,-1.1809997426800036,1500545797.0,1084.4123711340205,3145.4918182064403,3327.1713164596986,6821.0,1084.4123711340205,-8944.0,2.586498577760006,-1.4003746497093854,1073796690.0,6820.80412371134,18785.515226430634,19985.46850130101,32767.0,6820.80412371134,-32768.0,0.0973465851335118,-0.821916205351679,38743638268.0,5095.505154639175,12999.853310134888,13962.820591341113,32767.0,5095.505154639175,-16952.0,-0.5106594959688397,0.4834198370425833,18911154810.0,-1740.4329896907216,21134.73230603055,21206.273049245952,32767.0,-1740.4329896907216,-32768.0,-0.9400826877169672,0.6015048105431479,43621483614.0,18363.871841199503,5708.8228692278,1839.9798911944663,56754.686167751825,29141.463664907875,2625.083998656043,36585.40314599828,36583.50121151185,36533.08901855602,36528.273840798116,36425.72248069163,37.0,54703795144.28362,4.08785147173069,115529.87913635913,115460.07141447844,115407.84713037476,115202.10892892939,115090.48081306364,37.0,516138176745.0923,4.045411637989599
-3841.226804123711,4702.456259912998,6071.912238917275,1360.0,-3841.226804123711,-16735.0,1.045150822170732,-1.4478123196893353,3576207469.0,-2671.556701030928,3972.3718354859875,4787.165466764813,1872.0,-2671.556701030928,-13706.0,0.6366564659070133,-1.2589470901548978,2222944461.0,1139.4742268041236,3146.2233327666077,3346.210210551016,9422.0,1139.4742268041236,-8860.0,3.253831941324938,-1.3582909153832707,1086120909.0,12125.98969072165,21591.48275588853,24763.516583420045,32767.0,12125.98969072165,-32768.0,-0.07482897894379459,-1.0094634288968334,59483480097.0,1213.8144329896907,15339.68425213686,15387.633295376832,32767.0,1213.8144329896907,-18856.0,-0.39363366673651967,0.7992822939962888,22967588068.0,-9030.649484536083,23649.506581911188,25315.05069480234,32767.0,-9030.649484536083,-32768.0,-0.6941594149066832,0.9367626468780984,62162623793.0,21683.909864228823,6215.14424694812,1512.2417134836612,56754.686167751825,37045.6504386141,17411.039859813085,20654.86014276579,20639.641906686713,20638.76449612759,20593.476221077613,20591.029239485862,46.0,17012310112.621323,4.052877004766905,67472.69492938368,67443.69202293799,67393.58092841164,67305.30723140166,67207.78200639029,42.0,179659180816.30917,4.06312170438276
-3803.577319587629,4127.835552334233,5613.040777795568,1385.0,-3803.577319587629,-14882.0,1.112475066210985,-1.49284695865031,3056103997.0,-2185.3505154639174,3713.626201956864,4308.9182451398365,1712.0,-2185.3505154639174,-12705.0,0.6684494386757343,-1.2184679034261099,1800977315.0,994.8659793814433,2760.291761916565,2934.1044507370643,5272.0,994.8659793814433,-9347.0,4.846783943352602,-2.165630173970053,835069986.0,12422.958762886597,20707.785001999157,24148.33874438161,32767.0,12422.958762886597,-32768.0,0.18976261343460443,-1.0661562597994867,56564799619.0,460.9896907216495,15000.739797904294,15007.821493454054,32767.0,460.9896907216495,-18670.0,-0.30172949738800536,0.7833463637365216,21847766480.0,-9267.845360824742,23484.745344229374,25247.301271927343,32767.0,-9267.845360824742,-32768.0,-0.6510878785764675,0.9552050709301108,61830343487.0,19174.81744372029,5775.295358769029,1707.0052723995905,56754.686167751825,36291.61251765376,15584.194749809822,15773.149889088392,15768.85120368988,15759.855598501446,15746.650108578737,15729.303017056516,57.0,9998921942.111736,4.022328485941019,48036.2625324223,48030.82163457529,47968.53775552458,47951.66976277179,47828.33421653003,45.0,95966484339.28357,4.1323104109462925
-3542.2061855670104,4562.197469564633,5775.886980574597,1795.0,-3542.2061855670104,-15237.0,0.44937767222919556,-1.2985240097490738,3236004430.0,-2470.0,3733.554515416593,4476.642639254068,1760.0,-2470.0,-11481.0,-0.31183599541770635,-0.8413320763797152,1943911944.0,1068.041237113402,3125.390931151862,3302.8443131187746,5839.0,1068.041237113402,-10215.0,4.679178971324449,-2.174395797955196,1058151714.0,8881.742268041236,19651.436009687754,21565.349126753383,32767.0,8881.742268041236,-32768.0,-0.05561202044042979,-0.7451041700362312,45111235447.0,2420.134020618557,15076.335909848074,15269.346847338622,32767.0,2420.134020618557,-26368.0,-0.6066226360202989,0.38739863962288235,22615836455.0,-12229.226804123711,24058.164173349945,26987.946413511287,32767.0,-12229.226804123711,-32768.0,-0.4696724996822903,1.0992344141552708,70649877407.0,19395.105825955165,6053.407449376243,1408.9716107856823,56754.686167751825,35844.91445984628,13209.349567635796,13251.210797317237,12998.771376774357,12738.408759035778,12470.762980485895,12196.479768236019,0.0,2931540742.545568,3.5599962308965827,36655.869457400564,36642.418286378546,36615.7733521204,36575.914840969235,36521.76386657475,47.0,57935115970.0049,4.1598825940797655
-3448.4123711340208,4219.127162757371,5449.090006313643,1774.0,-3448.4123711340208,-14485.0,0.7844621219239136,-1.355664571196657,2880180444.0,-2435.546391752577,3779.7553104150397,4496.491569322652,2020.0,-2435.546391752577,-12584.0,0.2837878478586586,-1.0659451084546259,1961188334.0,1221.4639175257732,3044.270955542543,3280.176786787157,5884.0,1221.4639175257732,-9821.0,4.923778619998443,-2.194625531705845,1043677296.0,10147.113402061856,19653.89702175574,22118.760782107176,32767.0,10147.113402061856,-32768.0,0.1962600745574692,-0.9209831484056429,47456239118.0,2199.7525773195875,13912.597188760989,14085.42764484431,32767.0,2199.7525773195875,-15187.0,-0.3793208050525232,0.7967533156777689,19244729378.0,-11906.721649484536,24426.889675761002,27174.306976813652,32767.0,-11906.721649484536,-32768.0,-0.5308988807160646,1.06395351721491,71628967088.0,19423.737925538433,5869.855720594996,1593.674370754578,56754.686167751825,36383.41136124187,18866.019452974175,9456.47432951581,9456.268060701364,9445.178604104114,9444.493090831329,9422.471222766178,41.0,4102619040.7655306,4.186493336809663,33132.63650620766,33129.00318423441,33091.30223811439,33080.54914265766,33004.954668473736,48.0,50638396021.18624,4.217874235490943
-3632.226804123711,4508.75243335237,5789.811746668079,2356.0,-3632.226804123711,-15398.0,0.7168721876303268,-1.3045945256583793,3251626246.0,-2480.7525773195875,3734.4381435579257,4483.320376455172,1622.0,-2480.7525773195875,-11800.0,-0.03562897997150172,-1.0128201546162767,1949715675.0,1284.9484536082475,3070.6352523562728,3328.6473801595894,7536.0,1284.9484536082475,-8373.0,3.7369002196340553,-1.6774610603037972,1074749658.0,9298.855670103092,19806.866580349004,21881.057572822083,32767.0,9298.855670103092,-32768.0,-0.11025333424206352,-0.7165799420756294,46441726009.0,2296.185567010309,14341.05720004803,14523.718180039017,32767.0,2296.185567010309,-19894.0,-0.24438008364988129,0.5245537547838074,20461023808.0,-14267.309278350516,24821.134545607518,28629.4399905981,32767.0,-14267.309278350516,-32768.0,-0.3296360527174689,1.1936271377616876,79505548915.0,19472.979253314064,6084.005784211957,1418.7663655443766,56754.686167751825,37685.84987816806,18364.26246817443,12757.546504573598,12752.332013009256,12748.782910555416,12733.115152195232,12726.087596294461,52.0,7245430500.902356,4.135399632561292,24916.216061482235,24907.176491486407,24888.453903436573,24860.87607367568,24824.434078517657,54.0,24977120137.72419,4.063130986640199
-2858.453608247423,3586.7011809251508,4586.412802152961,2311.0,-2858.453608247423,-14187.0,3.4090882974716363,-1.8719982834250313,2040412692.0,-1997.1030927835052,3568.609976535627,4089.425134152116,1416.0,-1997.1030927835052,-11662.0,0.742006176235352,-1.3970032034638582,1622169599.0,2128.618556701031,1949.8891083631863,2886.7082455359705,14301.0,2128.618556701031,-2538.0,15.202181305008057,3.1708714996848815,808309196.0,10648.01030927835,18589.150512411525,21422.806546285843,32767.0,10648.01030927835,-32768.0,0.3374676587780945,-0.8955994362330754,44516854111.0,1511.7731958762886,12468.052620788278,12559.37077844728,32767.0,1511.7731958762886,-14949.0,0.1292394324818673,0.8998220166845022,15300566052.0,-14683.907216494845,24057.358162834433,28184.634340674456,32767.0,-14683.907216494845,-32768.0,-0.10143663661583524,1.253200334636831,77054240453.0,19083.14884918105,5046.852017346919,1613.5925755902572,56754.686167751825,36691.32613691187,20925.137849008308,9275.487625910055,9111.904209717393,9108.110167089057,9102.984184595,9091.67663539692,0.0,3303342697.294039,4.03715005714103,24893.46214058066,24884.932112453334,24871.56647748554,24846.01716158947,24819.28267975077,54.0,29465531344.502777,4.226860034042058
-3877.422680412371,4336.09509547604,5816.882955637635,1633.0,-3877.422680412371,-17644.0,1.4695265978022727,-1.5277778453175432,3282104350.0,-2544.4329896907216,4037.2408177822817,4772.1538805652335,1781.0,-2544.4329896907216,-13249.0,0.6916572050142289,-1.3370598186639782,2209024908.0,1188.9072164948454,2325.385245025644,2611.6885164997175,6810.0,1188.9072164948454,-5789.0,2.501697224177943,-0.7909532138068085,661628940.0,12391.103092783505,20377.57913420569,23849.217329438805,32767.0,12391.103092783505,-32768.0,0.2864965782701998,-1.2174324411430282,55172161221.0,2674.505154639175,13747.890110005155,14005.62245310679,32767.0,2674.505154639175,-14307.0,-0.10435186546854691,0.9498205117945488,19027273649.0,-9524.39175257732,23813.376686378488,25647.4354948778,32767.0,-9524.39175257732,-32768.0,-0.7730829433701976,0.8390051336420448,63805721904.0,21517.613459675307,5926.4985521145345,1858.2378749772593,56754.686167751825,36758.978226531544,23930.669422312447,8519.910025272764,8395.936314255474,8261.005746734574,8115.373319879321,7959.30834599294,0.0,2145605565.9913266,3.9947892261434172,18655.861960310252,18121.3225070596,18090.321364759347,18079.304777431025,18073.465746599388,0.0,16229703397.371042,4.234963303637175
-3386.216494845361,4296.822077237927,5470.753340574044,1826.0,-3386.216494845361,-14072.0,0.823692342661229,-1.4255885017470271,2903126785.0,-2326.40206185567,3667.6215154530746,4343.223933211436,1472.0,-2326.40206185567,-11891.0,0.18039085936526167,-1.1392006758826962,1829768631.0,1223.1030927835052,2620.8005603251736,2892.15780215695,6411.0,1223.1030927835052,-7899.0,4.086379716132497,-1.8204694000059118,811363945.0,8720.79381443299,19417.84191186519,21286.259165669322,32767.0,8720.79381443299,-32768.0,0.10369064269931139,-0.8850356159101868,43951168439.0,3833.1649484536083,13422.391540773311,13959.0024069013,32767.0,3833.1649484536083,-18818.0,-0.07309888306334233,0.6889485733830245,18900813575.0,-13320.278350515464,24940.34600523147,28274.558779862087,32767.0,-13320.278350515464,-32768.0,-0.5433963420141747,1.078237202592928,77546715397.0,18475.633791564498,5584.832282541602,1375.4541068316312,56754.686167751825,36876.90082630595,16683.75515284254,7462.644306758724,7460.676736607434,7457.3759379986495,7451.245126366189,7445.118286218005,3.0,3000585920.828802,4.298034040521753,22988.287043598484,22982.376795182623,22968.798293428972,22951.217164617272,22923.801308852577,64.0,19338218240.45944,4.01006732460879
